p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, p16, p17, p18, p19, p20, label 
6.364946,8.069516,9.972591,9.168813,9.716696,8.220976,9.664151,9.616538,9.311762,9.888228,1.555418,7.571448,2.237138,2.621530,3.207695,3.110533,3.345385,3.679551,3.265405,2.986029,zero 
6.434723,7.128677,7.754335,7.802087,8.110143,7.357141,8.680946,8.057657,7.883079,8.146705,1.132611,5.872586,2.482223,2.158746,3.392157,2.384080,2.600134,3.789816,2.378369,3.354722,zero 
6.546006,9.312755,10.424861,9.714081,10.476221,9.160747,9.700240,10.352830,9.982221,10.308817,1.454781,8.206051,2.273823,3.027136,4.006652,3.256050,3.988455,4.510628,3.535684,4.087734,zero 
5.906427,9.503229,9.457489,9.180814,9.494006,8.298793,8.877845,9.477731,9.177925,9.355086,1.421352,6.806095,2.207385,2.180757,3.230247,2.482466,2.703216,4.532865,2.549806,3.628263,zero 
6.241140,7.219147,7.730656,7.099116,7.334195,6.119657,6.984545,7.145710,7.348978,6.958390,1.506123,4.840586,2.083040,2.000487,2.726549,2.442769,3.535143,3.305550,1.990847,2.823828,zero 
7.665834,8.085897,9.545086,8.890089,8.959104,8.183185,10.354843,8.798664,8.924702,8.445601,1.483422,7.175397,3.227068,3.692690,4.797299,3.096908,3.576131,4.672748,3.093553,4.989724,zero 
6.464507,9.257498,9.474819,9.295488,9.775628,8.490650,8.907766,9.923528,9.716911,10.021295,1.758194,7.193319,2.841157,3.627580,3.591320,3.085556,3.495267,4.781971,2.623346,3.785900,zero 
6.404366,7.224988,7.643441,7.515198,7.271757,6.250622,6.495033,7.807269,7.313054,7.695147,1.164475,4.974735,1.954680,2.124781,2.997146,2.839824,2.883332,3.719415,2.113286,3.292359,zero 
7.056859,8.610860,9.560478,9.225560,9.716537,8.564562,10.145765,9.064826,8.985110,9.266359,1.473129,6.780492,2.356480,2.259631,3.734894,2.480746,3.546673,4.595557,3.029814,4.126980,zero 
6.394535,10.114481,9.913983,10.229783,10.777265,9.624096,10.000741,10.818266,9.840238,10.758094,1.216329,7.438724,2.407385,2.919778,3.072305,2.778259,2.554817,3.793610,2.790716,3.056723,zero 
6.106816,7.820412,7.611493,7.701604,7.868216,7.036697,7.106544,7.855474,7.407194,7.640239,1.263579,5.210786,2.183661,1.689789,2.848282,2.022274,2.164894,3.720655,2.081321,2.910732,zero 
6.342822,9.084387,9.373303,9.260806,10.235375,9.190936,10.028982,9.514266,9.453526,9.966739,1.727084,7.537642,2.850916,3.569472,3.726108,3.343735,3.151728,4.512044,3.408591,3.754835,zero 
7.332779,8.701685,9.514572,8.561821,9.308304,7.910225,8.824063,9.291949,9.168216,9.213903,1.960549,7.002055,3.821795,4.311505,4.118954,3.422667,4.833045,4.824212,3.071125,4.503098,zero 
6.910408,7.814766,8.066672,8.110499,7.807066,6.980327,7.391370,7.616200,8.331549,7.884407,1.657158,5.188226,1.961641,2.040760,3.500859,2.952999,3.573290,4.311299,2.077414,3.632280,zero 
6.890808,8.764199,8.192303,8.032061,8.263973,7.480638,7.703304,8.553377,7.754367,8.035433,1.323665,5.435461,2.318648,1.707609,2.456221,2.300015,3.460475,2.767062,1.701262,2.383970,zero 
7.554589,8.162419,9.235398,9.747217,10.651791,9.440650,9.895933,10.178757,9.539778,10.646514,1.674061,8.114519,2.951805,3.376239,3.249343,3.283676,3.675692,3.940332,3.937127,3.404685,zero 
6.539041,6.469059,7.340635,7.359311,7.286749,6.443218,7.957349,7.414744,7.279425,7.259347,1.389403,5.532303,3.120092,2.892518,3.770115,3.085334,2.628238,4.193537,3.014960,3.836335,zero 
5.877595,7.260863,7.595714,7.831587,7.706150,7.305205,7.214171,7.633289,7.938358,7.634719,1.452347,5.922056,2.251981,2.144784,3.498772,2.334692,2.189284,3.975463,2.624161,3.474574,zero 
6.945853,8.249100,9.537516,8.984213,9.763757,8.498186,9.639107,9.237200,8.895816,9.363637,2.345041,7.008604,2.912285,3.449356,3.615341,3.158465,2.937069,3.913836,3.728589,3.851276,zero 
5.340975,8.273721,8.322952,8.195311,8.638490,7.616046,8.077069,8.092194,8.098074,8.275501,1.149856,6.363818,1.745214,1.787035,2.835784,2.334153,2.726860,3.708814,2.634349,2.846730,zero 
6.598978,9.208958,8.927298,9.603111,8.810160,8.505127,7.893552,9.453340,9.480593,9.359651,1.922618,7.154823,2.290267,2.879745,3.385190,3.525419,2.642600,4.216087,3.206854,3.773616,zero 
7.185042,9.378526,10.530137,9.903332,10.599304,9.004837,10.812272,10.414674,9.746990,10.111620,1.523649,7.765249,2.735359,3.750076,4.041597,3.194889,3.241202,4.260300,3.532895,4.420340,zero 
8.533720,9.411075,10.418061,10.357480,10.734565,9.898596,11.042179,10.588054,10.437989,10.545915,1.736382,8.147855,2.833265,3.951840,4.272746,3.462511,3.178167,5.335631,3.440362,5.392714,zero 
7.092389,5.479453,8.080697,8.489831,7.515153,6.896068,7.426831,7.287086,7.823138,7.583220,1.692182,6.411946,1.867181,3.154061,2.236009,3.472845,2.680449,2.989126,3.897637,2.693366,zero 
7.644589,6.705128,8.185666,8.045676,8.199721,7.307856,8.285313,8.093480,8.515145,8.191352,2.262112,5.942330,2.067688,3.098632,3.912611,3.774341,3.422293,3.753773,2.825886,3.994785,zero 
7.170376,8.862256,9.644424,10.695514,10.308207,9.885152,9.242518,10.343823,9.964210,10.110484,1.658941,8.447410,2.625055,3.199949,3.161704,3.109574,3.038198,3.815121,3.542719,3.800549,zero 
7.544135,9.377445,8.392719,8.304414,8.721128,7.976998,7.697154,8.621514,7.868143,8.276429,1.506926,4.937208,1.704203,1.871651,2.208566,2.558995,2.314556,3.487437,1.833567,2.781368,zero 
6.975630,8.879902,8.786355,8.903052,8.219236,7.906375,7.758815,8.541533,8.243930,8.014226,1.832473,5.702649,2.404204,2.070825,2.533568,2.452299,3.162691,3.185635,1.911721,2.634672,zero 
7.930230,7.757344,9.069580,9.684999,9.813986,9.613703,9.806897,9.514609,9.895757,9.980295,2.277099,8.007740,2.901785,2.979323,4.112474,3.254334,3.358092,4.990690,3.598203,4.702093,zero 
7.643411,7.522427,9.250046,8.791614,8.915344,7.838592,8.497171,9.181109,9.548745,9.277511,1.867149,6.781791,2.153622,2.981759,3.974919,3.616236,3.846613,4.483027,2.749136,4.296250,zero 
6.878257,8.221953,8.333468,8.319885,8.412632,7.628232,8.328122,8.032043,8.571643,8.423626,1.814266,5.570107,1.931144,2.168005,3.249036,2.619816,2.536433,4.520792,2.438126,3.621050,zero 
7.196888,5.847016,6.698441,6.897429,6.816895,6.518555,7.178239,6.908112,7.281910,7.328965,1.836508,4.599303,2.718329,2.460467,2.745444,2.435252,3.176914,3.115778,2.359509,2.455589,zero 
5.556249,8.585467,8.631040,8.213746,8.868543,7.147293,7.806509,8.825125,8.105170,8.812497,1.549968,5.507345,1.962334,2.210632,3.047147,2.907615,2.771785,3.862786,2.204114,3.043309,zero 
7.541447,9.480692,10.126755,10.053790,10.811285,9.924457,11.028645,10.639522,10.020098,10.637453,1.348983,8.037839,2.745309,3.727580,3.555743,3.122157,2.925929,4.004657,3.342679,3.792747,zero 
7.060994,6.693922,7.540933,7.369542,7.894957,7.147245,7.782499,8.606381,7.271353,8.267264,1.438486,5.909248,2.133341,2.450700,2.969705,3.111348,2.776879,3.759719,2.068174,3.213443,zero 
6.660731,6.709667,7.347252,7.283918,7.434446,6.884289,7.910507,7.517115,7.412037,7.485097,1.086431,5.328081,2.735271,2.234508,3.254181,2.305508,2.971332,3.295912,2.359480,2.869709,zero 
6.996077,7.687374,8.508330,9.273437,9.020348,8.256505,7.928228,9.120975,8.630693,8.299693,1.693661,6.569576,2.294994,3.005108,2.561778,3.017227,2.595829,3.325560,3.849637,4.202162,zero 
7.245762,7.942600,9.601011,8.110164,9.258835,7.395900,9.206295,9.175402,8.763221,8.650316,1.384322,6.190325,2.854830,3.429756,3.870088,2.899656,3.955907,4.068075,2.482527,4.323662,zero 
7.271311,8.633771,9.843727,9.826214,9.550953,8.550151,9.089743,9.553021,9.835948,9.969172,1.913038,7.402934,2.488956,3.100296,3.374483,3.442085,3.495361,4.835553,3.185628,4.129005,zero 
6.719257,6.335802,8.416118,7.906206,8.172404,7.008332,8.614759,7.322183,8.259584,7.705311,1.304619,6.502993,3.000136,3.595243,4.159054,3.347692,2.737585,4.031642,3.594872,4.112595,zero 
6.144922,9.617935,9.348485,9.502211,9.856594,8.558785,8.746976,10.289287,9.318185,10.230181,1.292406,6.804734,2.145066,2.494621,2.973248,2.980897,2.426669,4.288475,2.504624,3.229596,zero 
6.559936,8.088776,9.275207,8.955399,9.075225,7.799505,8.693270,8.763685,9.267859,9.311318,1.524907,6.622558,2.034543,2.484735,3.571189,3.234578,3.382996,4.610294,2.674704,3.522997,zero 
6.124065,8.488926,10.013760,9.523326,9.776971,8.681289,9.588239,9.491754,9.740464,9.453239,1.429879,8.017438,2.576384,3.627034,3.518262,3.461828,2.412377,3.746411,3.378494,3.724448,zero 
6.949219,8.142678,8.037232,8.419057,8.161760,7.893035,7.484136,7.876151,8.315492,7.785856,1.623613,5.619058,2.307069,1.761128,2.736489,2.170854,2.895158,3.779190,2.214530,3.010200,zero 
7.714398,8.306575,8.445470,9.064018,8.762829,8.544799,8.701920,9.147528,9.245554,8.756814,2.218488,6.609309,3.142152,2.337533,3.490544,2.899827,4.299429,3.952016,2.439575,3.892917,zero 
7.216411,7.911675,9.190061,9.256734,10.228300,9.110376,9.955035,9.531649,9.421370,10.084978,1.511449,7.963589,2.676048,3.336778,3.621091,3.029497,3.344299,4.342634,3.584495,3.791538,zero 
6.999638,7.844630,7.039172,7.549873,6.798804,6.717219,6.783213,7.130266,6.943488,6.912121,2.396990,4.701264,1.976997,1.828998,2.489934,2.478840,2.489657,3.444751,1.475292,2.848504,zero 
7.202617,7.236880,6.809200,6.348193,6.969167,5.981566,6.401996,6.633299,6.599224,6.552454,1.177543,3.398714,1.509758,1.496398,2.706357,2.207208,2.606937,3.430615,1.578916,3.142242,zero 
6.658828,8.410089,7.821301,7.669449,8.466810,7.988570,8.271730,8.170098,7.982509,8.198206,1.650311,6.015362,2.361412,2.076384,2.780138,2.218355,2.754722,3.613996,2.333351,2.860759,zero 
7.278660,7.600298,7.076241,6.928017,6.736439,6.566268,6.099500,6.950381,7.229322,6.673024,1.531634,4.754358,2.122418,1.842378,2.576313,2.283976,2.990578,3.550730,1.595758,2.823710,zero 
6.775257,10.323973,10.089632,10.472113,10.927447,9.795255,9.743715,11.090027,10.142643,10.706578,1.796941,7.543240,2.152941,2.997616,3.529853,2.861763,2.542724,3.985084,3.116965,3.874770,zero 
6.682888,8.274686,8.989749,9.195035,9.870636,8.938310,9.822820,9.786887,9.386800,9.960364,1.400141,7.487735,2.391144,2.701389,3.404408,2.821667,2.578145,3.949238,2.711801,3.396105,zero 
5.797618,7.844810,7.911426,7.616497,7.737070,6.821795,7.593906,7.849324,7.575674,7.866020,1.185024,5.317558,1.984449,1.719237,3.072148,2.034916,2.403238,4.047962,2.043689,3.163744,zero 
7.284279,7.804109,7.521567,7.296410,7.488691,6.212538,6.753734,7.240666,6.816527,7.066762,1.693279,4.069947,2.310593,2.097407,2.636276,3.006390,3.537321,3.083784,1.821303,2.919885,zero 
7.122548,6.683038,7.067296,7.244967,7.118856,6.881038,6.704884,7.431221,7.480980,7.384013,1.320363,5.435525,2.213406,1.845492,2.782031,2.226331,2.613220,3.436937,2.003110,2.924838,zero 
5.585155,9.271531,8.846489,8.871336,9.063580,8.125765,8.559553,8.730901,8.576217,8.848537,1.189088,6.620918,1.920876,2.166920,2.579498,2.694974,2.681604,3.932390,2.565797,2.750428,zero 
6.191350,8.733238,8.291931,8.202693,8.453698,7.143356,7.496987,8.382445,8.103420,8.334375,1.249456,5.430722,1.824823,1.964568,2.927489,2.921699,2.825802,3.757711,1.965803,3.004295,zero 
6.901221,8.084854,9.455349,8.418838,9.529265,8.385925,9.739375,8.927541,8.895642,9.189614,1.477971,6.874560,2.212264,2.080139,2.977421,2.682677,4.012076,3.753470,2.771674,3.042720,zero 
7.330788,6.556683,7.110089,7.249232,6.832987,5.945790,7.106758,6.705619,7.533873,6.990812,1.657282,4.029426,1.978400,2.142601,3.008532,3.002744,2.940177,3.619820,1.826195,3.554956,zero 
5.305608,9.382749,8.984443,8.758459,9.245368,7.655080,8.148942,9.534827,8.303275,9.227833,1.309305,6.034896,2.062636,2.245152,2.811251,2.881747,2.606640,3.819178,2.483577,2.860752,zero 
6.778041,9.359035,9.646396,9.566279,10.135263,9.196584,9.918558,10.557400,9.608013,10.301391,1.927222,7.665630,2.493725,2.941410,3.319218,2.924859,2.904124,4.035861,2.643740,3.386861,zero 
5.751537,8.922195,9.240915,9.352404,9.494871,8.074054,8.496690,9.418668,9.279354,9.540888,1.184501,7.143348,1.783301,2.561449,3.230682,3.325575,2.870482,3.922449,2.354138,2.865028,zero 
5.587145,8.337328,8.728070,8.570716,8.449648,7.018534,7.894812,8.446974,8.381809,8.610724,1.256631,5.866258,1.742383,1.828836,3.053188,2.699170,3.144596,4.201830,2.338938,2.897850,zero 
6.970777,7.909457,6.975466,7.655907,6.899308,6.978610,6.436402,7.132419,7.322589,6.933538,1.497030,5.141772,2.087788,1.842311,2.225447,2.479596,2.652329,3.125412,1.765993,2.522632,zero 
5.651463,7.990270,8.225688,8.049507,8.326164,7.276137,7.773624,8.031572,8.184236,8.057778,1.289852,5.820102,1.660551,1.856836,3.318385,2.460324,2.964027,3.904045,2.451576,3.282490,zero 
6.871824,7.595877,8.259077,8.624703,8.385150,7.914575,8.161893,8.652992,8.452652,8.793042,1.573614,6.451920,2.605665,2.467948,3.239568,2.898680,2.943110,4.177918,2.773742,3.483393,zero 
8.008150,8.508299,9.349903,9.368585,9.063528,8.934420,9.990772,8.746271,9.459403,8.434887,2.791850,7.358348,3.390570,4.084855,4.711063,3.515091,4.603792,5.104917,3.652804,5.421612,zero 
6.495235,9.984251,9.445346,9.732850,10.163579,9.366757,9.157315,9.888227,9.492288,9.866836,1.670470,6.810914,2.256559,2.160488,3.235229,2.396892,2.509407,3.681861,2.714940,3.199302,zero 
5.994225,6.610319,7.921813,7.583434,7.481529,6.247237,7.630877,7.023346,7.538797,7.287509,1.344134,5.318855,2.061290,2.180207,2.894977,2.656225,2.516140,4.301873,2.700102,3.386497,zero 
6.492026,7.236779,7.602514,6.931970,7.338069,6.187313,7.255534,7.237686,7.326875,7.380675,1.202683,4.688936,1.636175,1.813880,3.037866,2.689339,2.950102,3.817853,2.084815,3.234673,zero 
7.233804,6.337470,8.559220,9.074623,8.160579,7.711215,8.229291,8.168478,8.571450,8.319905,1.439715,6.916233,2.342964,3.565445,2.700471,3.273310,2.132279,2.943169,3.664187,3.075702,zero 
6.910988,8.425296,7.385247,7.486862,7.873432,6.996022,6.295713,8.109622,7.170502,7.766313,1.431332,4.756718,1.626751,1.648396,2.559632,2.257310,2.498592,3.624901,1.987930,3.016182,zero 
7.070603,8.433379,8.290592,8.751431,8.689686,7.233928,7.283191,8.817051,8.067606,8.647861,1.647714,5.343516,1.907916,2.135119,2.473317,3.155598,2.837662,3.755296,2.003755,3.210921,zero 
7.626488,6.474059,8.157336,8.447512,8.400240,7.868146,8.660987,8.333530,8.668041,8.758778,2.351137,6.765780,2.843874,3.353341,4.348520,3.607664,2.878343,4.717254,3.714725,4.597087,zero 
6.901078,8.504518,9.546369,8.724871,8.915367,7.510309,8.246038,9.187623,9.180795,8.943891,1.757804,6.090473,2.584037,3.546848,3.942006,3.323530,4.391554,3.833179,2.669886,3.886381,zero 
6.334918,9.312147,10.465783,10.102470,10.539558,9.310096,10.503019,10.363294,10.154935,10.432388,1.588803,7.918655,2.695611,3.129359,3.602134,3.073996,2.862055,3.686580,3.083366,3.562615,zero 
6.807795,7.530367,8.304004,8.265241,9.729570,8.473677,9.005591,9.525443,8.933892,9.818995,2.608434,7.088692,2.783235,2.691345,3.496674,3.124535,3.927482,4.018170,3.336470,3.774571,zero 
6.614595,7.090132,7.492499,8.262373,7.920401,7.313516,7.972902,7.780216,8.269295,8.355212,1.766494,6.550344,2.071328,2.740970,3.211843,3.413605,2.804434,3.981366,2.888681,3.229760,zero 
6.200776,7.263017,7.445066,6.870755,7.683212,6.088806,6.714185,7.746643,6.952437,7.522131,1.140661,4.714092,1.832969,1.898077,2.918631,2.538318,2.703037,3.624158,2.149036,3.290693,zero 
6.945595,9.653614,10.551431,10.278844,10.387907,9.422163,9.707582,10.263742,10.240006,10.313204,1.925631,8.213202,2.881745,3.170696,3.841434,3.299397,4.726907,4.044624,3.101937,3.813052,zero 
6.943290,8.026878,9.377300,9.809387,8.872260,8.653634,8.624404,8.879632,9.420473,8.934237,1.482846,7.824588,2.099302,2.973573,3.758502,3.322731,3.701374,4.349183,3.366454,4.054834,zero 
5.498242,7.965663,8.778899,8.341079,8.742067,7.261928,8.150028,9.006223,8.450400,8.839728,1.590141,6.554627,2.197331,2.785890,3.646508,3.051777,3.174330,4.253343,2.901022,3.519344,zero 
6.229668,8.059638,8.337470,8.296697,8.688417,6.879416,7.253928,9.001666,8.291354,8.662327,1.850892,5.831285,2.880853,3.686029,3.302003,3.324879,2.936697,3.964066,2.738219,3.545805,zero 
5.818944,7.909344,8.551370,8.095273,8.977476,7.781554,8.908094,8.535433,8.562366,9.113191,1.606221,6.842310,2.081106,2.327793,3.240273,2.967812,3.050983,4.200235,2.624221,2.962011,zero 
6.032431,7.531068,7.702511,7.103144,7.430184,6.418084,6.851347,7.409901,7.529480,7.212288,1.268992,5.058323,1.511048,1.647743,2.669333,2.028187,2.283048,3.295336,1.709661,2.692839,zero 
6.712861,8.407844,8.440246,7.873837,8.663356,7.326815,8.038432,8.055235,8.284031,8.288384,1.457716,5.094372,1.881293,1.924101,2.937798,2.699042,2.924733,4.142591,1.953691,3.195042,zero 
7.383803,7.560862,7.317045,8.212151,7.212309,7.070462,7.398412,6.920740,8.069292,7.145512,1.840249,4.913876,1.882908,2.246965,3.250463,2.908484,2.732306,4.297808,2.270763,3.781076,zero 
7.927628,5.523556,8.050456,8.702507,7.312646,6.908222,7.095754,7.362232,8.059041,7.655008,2.277390,6.312994,2.068179,3.060825,2.574600,3.645066,3.697114,3.384739,3.586447,3.326232,zero 
6.278249,10.235452,9.520968,9.185341,10.003380,8.676757,8.777008,9.751131,8.923492,9.673595,1.597195,6.227748,2.252009,2.169938,2.575310,2.477547,3.298564,3.230350,2.221013,2.715391,zero 
6.506239,9.651553,8.422222,8.576851,8.637684,8.270858,7.944916,8.324983,8.600770,8.216504,1.451338,5.958934,1.946465,1.786726,2.696714,2.078466,2.584995,3.548545,2.328379,2.820505,zero 
6.523639,7.548849,7.590905,7.135690,7.957971,7.315860,7.894661,8.008392,7.700825,8.037596,1.385788,5.798032,2.021456,1.904242,2.626797,2.141966,2.629691,3.284388,2.095832,2.658548,zero 
6.153822,8.083119,7.713220,7.364275,8.098265,6.772883,6.824998,7.869538,7.197227,7.477314,1.258151,4.936726,1.713945,1.663649,2.690137,2.097176,2.374542,3.102180,1.874463,2.984002,zero 
6.750417,6.652193,7.751211,7.354902,7.400092,6.542472,7.958958,7.588405,7.664749,7.782786,1.125938,5.381546,2.543110,2.727964,3.544521,2.767206,2.663445,4.091599,2.795277,3.541644,zero 
7.103122,7.265660,8.906214,9.231305,9.315939,8.152868,8.521698,9.110493,8.913677,8.782886,1.744888,7.057491,2.659482,3.619998,3.112540,3.543331,2.363071,3.601943,3.892769,4.074917,zero 
6.659351,7.845412,8.106358,7.449710,8.419125,7.428471,7.877943,8.077280,7.642762,7.897308,2.080855,6.100238,2.641030,2.163503,2.915226,2.402616,3.999638,3.022859,2.541573,3.099736,zero 
7.240947,7.295837,7.491115,8.174912,7.125967,7.305343,6.607626,7.578298,7.962656,7.272934,1.624926,5.594663,2.535631,2.154358,3.101700,2.583711,2.149159,3.362907,2.516923,3.220084,zero 
5.876268,8.608309,8.641546,8.413897,8.320686,6.786666,7.443076,8.220626,8.043110,8.037571,1.272529,5.743409,1.680068,1.885902,2.801589,3.121761,2.622713,3.618731,1.843227,3.001937,zero 
7.424927,9.493447,9.457685,9.955196,9.476567,8.177062,8.264176,9.666793,9.345277,9.445305,1.362926,6.328906,1.807140,2.559579,2.967610,3.567001,3.311260,4.190018,2.228792,3.601863,zero 
5.932928,9.191630,9.255679,9.008840,9.530787,8.349460,9.023438,9.794135,9.105031,9.735555,1.379946,6.616402,2.150526,2.704418,3.924758,2.805768,3.518114,4.524366,2.754395,3.590697,zero 
6.449884,8.386667,9.276450,9.627272,9.602315,8.774529,9.258935,8.834485,9.061285,9.110995,1.750751,6.980682,2.679626,2.795942,3.283209,2.575090,2.651470,3.565041,3.731719,3.254713,zero 
6.862493,7.346392,8.352808,8.385072,8.390209,7.724318,9.417542,8.535197,8.496972,8.552254,1.198634,6.652871,2.790058,2.809468,3.879681,2.795860,2.521567,4.222672,2.749998,4.001317,zero 
6.399442,7.763304,9.439322,9.479442,9.364567,8.044914,8.741636,9.238096,9.210383,9.226376,1.268008,7.802422,1.973363,2.849533,3.669812,3.470935,3.537906,4.180665,3.362127,3.766450,zero 
8.557443,8.632811,9.086494,9.915803,10.068922,10.157253,9.445041,9.211454,10.123043,9.614022,1.998862,7.584960,2.713206,2.472293,3.616157,2.255085,3.143360,4.601683,2.917196,4.437586,zero 
7.454565,8.736808,9.145316,9.181374,10.412955,9.119597,10.282077,10.378179,9.440012,10.605727,1.596794,7.379699,2.877508,3.374145,3.581432,3.094287,2.824157,3.911421,3.361752,3.827672,zero 
7.218900,5.368047,7.844344,8.040439,7.382221,6.763669,7.189412,7.376400,7.911999,7.592434,1.698726,5.902290,2.097703,3.080234,2.285810,3.263493,2.580569,2.788181,3.341441,2.579067,zero 
6.468434,8.671817,8.599190,7.456122,8.558417,6.687677,7.754578,8.082751,7.736906,8.050658,1.468994,4.917469,2.075218,1.774955,2.777718,2.682284,3.719036,3.417441,1.788650,2.704362,zero 
8.196656,10.021248,8.655962,9.323987,9.286333,9.290198,8.407588,9.337675,8.613695,8.984116,1.718975,5.738781,1.862819,1.659799,2.273146,1.943906,2.237050,3.468242,2.071488,2.726649,zero 
8.269618,7.263815,8.881683,9.843087,8.906586,9.343820,8.471950,8.371238,9.501490,8.663256,1.981851,7.618697,3.258693,3.756915,3.657447,3.184393,3.488385,3.665162,3.341085,4.461052,zero 
6.978798,7.277164,8.812472,9.408996,8.905478,8.409583,8.339834,8.500996,8.883089,8.716026,1.628454,7.028319,2.889227,3.553126,3.218295,3.166716,2.327414,2.965456,4.080985,3.493008,zero 
7.752766,9.328444,10.717961,10.430897,10.998327,10.119267,11.293021,10.128382,10.238481,10.580002,1.644039,8.448148,2.642542,2.772621,3.915252,2.929437,3.696593,4.339973,3.779840,3.933056,zero 
7.293445,6.399366,7.790269,8.205821,7.881740,7.413752,8.019018,7.118839,8.147248,7.482125,1.726097,6.546980,3.409961,3.840282,4.287732,3.649597,3.017477,4.253214,3.825028,4.413018,zero 
7.975454,6.927292,8.085276,8.145706,7.869818,7.838748,8.925824,7.516613,8.286706,7.729405,1.676466,6.337795,3.286872,3.244898,4.123455,2.766951,3.844652,4.557087,2.889972,4.170390,zero 
6.481697,9.610618,9.861401,9.308315,9.921223,8.387603,9.700468,10.170498,9.069341,9.782174,1.487639,6.722775,2.604990,3.141639,3.327105,3.015644,3.813279,3.635874,2.813867,3.162902,zero 
6.381435,6.788064,7.411710,6.808919,7.305346,5.931041,7.054963,7.006488,7.076081,7.168002,1.345070,4.482447,2.249606,2.319478,2.910284,2.854592,3.145453,3.488171,2.316378,2.881733,zero 
5.905409,8.370201,9.643337,9.009171,9.453456,7.896596,9.177925,9.150532,8.978642,9.455729,1.387011,6.985997,1.980778,2.657696,3.509456,2.948790,3.099024,4.512698,3.038105,3.297938,zero 
7.141342,5.528628,7.387686,7.434146,7.575128,6.673288,7.200018,6.382871,7.384679,7.195826,1.700454,5.925274,3.108069,3.646927,3.441591,3.436109,3.829535,3.768186,4.058188,3.520279,zero 
7.260669,6.738648,7.800606,7.970654,7.767782,7.060754,8.173315,7.440851,8.046004,7.710783,1.672422,6.008632,2.846436,3.418652,3.924351,3.376255,2.126276,4.754130,3.788453,4.541459,zero 
6.874041,9.823599,9.813879,10.061308,10.869704,9.941578,10.062542,10.233508,9.706195,10.652271,1.614885,7.701436,2.762912,2.829547,2.904535,2.771666,3.383522,3.091204,3.789376,2.553341,zero 
6.026588,9.569051,9.486471,8.762909,9.761813,7.998854,8.757814,9.734345,8.980427,9.743217,1.204882,6.047695,1.871010,1.902648,3.187720,2.787679,3.294292,4.474369,2.428593,3.143396,zero 
5.780905,8.052700,8.024187,7.665925,8.018388,6.790836,7.399100,7.910437,7.528473,7.808493,1.241275,5.173562,1.687360,1.748315,3.099452,2.365653,2.703162,4.031539,2.085539,3.444279,zero 
8.176428,6.322545,8.192027,8.237386,8.630497,8.459234,9.431026,8.039142,8.768072,8.301513,2.187359,6.993652,2.924888,3.028765,4.071558,2.697076,3.301713,4.820924,3.238569,4.913749,zero 
6.807987,9.460088,8.343024,8.302544,9.128821,7.900577,7.672031,8.954010,8.038983,8.674198,1.339332,5.478787,1.892650,1.962629,2.819212,2.358308,2.861638,3.832689,1.775642,3.391094,zero 
6.423610,8.042668,9.558900,9.015179,9.628161,7.814079,8.994328,9.330043,9.053767,9.624559,1.865356,6.867532,2.674036,3.036663,3.484938,2.985965,3.363336,4.562027,3.089576,3.420210,zero 
