p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, p16, p17, p18, p19, p20, label 
9.151659,6.645427,8.925156,8.945060,8.144499,7.687790,8.040701,7.827596,8.392256,8.084247,2.432967,6.197869,3.097582,3.797947,2.789732,3.314662,4.055753,3.814042,3.748199,3.634903,zero 
8.713458,6.284625,7.600609,8.539974,7.280195,7.611323,7.178437,6.767793,7.840289,6.738402,2.268777,5.613496,2.035896,3.171049,2.028132,3.443876,2.931471,2.573274,3.614269,3.340273,zero 
8.669801,6.463054,8.252410,9.062803,7.702840,8.059711,7.147655,8.202230,9.386586,7.965286,2.893097,6.900255,2.872264,3.829741,2.784998,3.919553,2.849707,3.552820,2.893944,4.215692,zero 
10.067729,6.793412,9.466399,9.741733,8.985718,9.461348,8.719265,9.423501,9.518754,9.044447,3.288984,7.444250,2.581459,2.250271,2.023775,2.227716,4.174615,3.751732,2.450641,3.503144,zero 
8.516415,4.965877,7.355737,8.032726,6.950275,6.934923,6.770279,6.631438,7.340035,6.552201,2.732833,4.060161,0.947696,2.034064,1.271314,2.299273,2.552263,1.878220,2.794414,2.767051,one 
9.060715,6.741546,8.189927,9.383150,7.356980,7.960078,6.945372,8.731713,8.493142,7.936980,1.904012,5.958546,2.645296,3.236238,2.395929,3.016596,2.478582,3.033912,1.658860,2.920110,zero 
8.759002,5.311882,8.314601,8.306205,7.641491,7.722667,7.416630,7.530137,7.988549,7.642705,2.655904,5.745455,3.105657,3.022495,2.270335,2.798148,3.606405,2.353902,3.628603,2.612694,zero 
8.363764,6.035203,7.249906,7.786137,6.892587,7.497154,5.802134,6.821877,7.485317,6.754333,3.017873,5.644165,2.138838,1.736202,2.838318,2.524998,3.731371,2.279107,2.597755,3.001109,zero 
8.527840,5.908225,8.966914,8.308114,7.472174,7.659785,7.752965,8.155804,8.895042,7.834983,2.266659,6.310553,2.357552,3.293895,2.911632,2.661163,3.779931,2.961626,2.847818,3.475648,zero 
8.322349,5.668028,6.997589,7.554705,6.059557,6.506883,6.396548,6.039068,7.072789,5.749991,2.615428,3.763582,1.257498,2.173558,1.866805,2.397499,2.898540,1.818424,2.652241,2.491200,one 
6.501664,10.250139,9.890356,9.683528,10.383165,9.470352,10.076967,9.656112,9.635959,10.236489,1.583056,7.735163,2.346826,2.761029,2.889300,2.343423,3.134637,3.870829,2.874435,2.769266,zero 
8.501505,6.205596,7.328339,8.301159,6.916156,7.214303,6.858906,7.480891,7.827108,7.026940,2.624642,5.114480,2.318883,3.108249,2.283954,3.198384,2.356234,3.036045,3.657376,3.616883,zero 
8.602339,6.382663,7.767774,8.343343,7.588561,7.228555,6.829389,6.900854,7.633615,6.576944,2.299947,4.319880,1.393783,2.338832,1.675212,2.528191,2.968394,2.112683,3.230224,3.210363,one 
7.628345,7.185536,9.498078,10.391035,9.461762,9.488964,8.708042,9.523810,9.870941,9.666027,1.464026,7.951730,2.225499,3.359727,2.402745,2.592273,2.434890,2.506632,3.501250,3.116079,zero 
8.822448,5.613966,8.361393,7.623963,6.585493,6.840067,7.054680,7.896246,8.071266,6.854075,2.905577,5.181142,2.324427,2.535327,1.681202,2.395302,2.729035,1.462670,2.442754,2.707236,zero 
9.217217,6.372740,8.994350,8.790758,7.513876,8.073733,7.757562,9.110144,9.154464,8.318434,2.371484,6.837530,2.888206,3.758917,2.013076,2.983148,2.935680,2.476566,2.362822,2.826305,zero 
8.630444,5.453858,8.046054,7.592764,6.208738,6.662113,6.985243,7.640880,7.889669,6.538266,3.061804,4.888257,1.690542,2.433753,1.260040,2.364262,2.388048,1.638467,2.604999,2.792941,zero 
9.717538,6.254093,9.271702,8.801657,8.382106,8.264048,8.553205,9.114599,9.243902,8.411702,2.788431,6.696302,2.788078,3.466054,2.762520,3.102135,2.747351,3.154949,3.316994,4.047577,zero 
7.312666,7.887023,8.156839,7.164877,7.254507,6.425084,7.802190,6.134115,7.370813,6.511116,2.190708,3.632778,1.648756,1.232241,2.814244,2.092077,3.779621,2.675901,1.719193,2.627292,one 
9.157252,6.887315,7.631214,9.720054,7.692530,9.154104,7.943373,8.395809,9.054510,8.137900,2.892456,6.575760,3.307476,3.452802,2.738640,2.175779,3.619893,3.215214,2.072500,3.778173,zero 
9.395317,7.715163,8.643550,9.686343,8.697155,8.974659,9.193986,8.055827,9.416975,9.062171,1.504237,6.874337,2.325287,2.793870,2.979095,2.865548,3.775090,4.300202,3.568861,4.077114,zero 
8.913742,6.691556,7.931587,8.924672,7.777017,8.436518,7.746638,8.199483,9.038966,8.300151,2.435018,6.506856,2.260002,2.938418,2.143023,2.999550,2.136885,3.263820,3.250401,3.550513,zero 
9.006266,5.631347,8.437019,7.737974,6.353431,6.973798,7.100676,8.014657,8.025558,6.632834,2.629680,5.328615,1.754815,2.622283,1.115149,2.393613,2.418979,1.570436,2.504417,2.680316,zero 
8.436744,6.014806,8.582693,8.036400,7.642228,7.762160,8.178194,8.461624,8.551191,8.228145,2.051306,6.346289,2.700134,3.124851,1.451643,2.747904,3.093457,1.740545,2.893900,1.844026,zero 
9.198813,5.946392,8.650321,8.156510,6.693011,7.788913,7.528363,8.764433,8.250473,7.296027,2.217801,5.716403,1.913833,2.568624,1.183734,2.265438,2.132164,1.652685,2.645839,2.269394,zero 
8.478650,5.389916,7.610916,7.365999,6.270287,6.548183,7.006386,7.054211,7.700939,6.532324,2.827788,3.782882,1.927283,2.344289,1.285597,2.202438,2.206006,1.806690,2.193242,2.076006,zero 
8.446204,6.426853,7.450566,8.333681,5.964375,7.346129,6.861820,7.239409,8.267017,6.801648,2.173426,5.476033,2.414135,2.650126,1.836630,2.539979,2.062484,2.340950,2.063510,2.412388,zero 
9.619498,5.840431,7.595744,8.511020,7.174866,7.768770,6.793644,7.385354,7.336180,6.843437,2.357076,5.096809,1.119998,2.539023,1.858522,3.033822,3.520707,2.305078,3.047847,3.216366,one 
8.775614,6.693919,7.297375,7.113750,6.275814,6.884215,7.765348,6.953188,7.190900,6.571739,2.513029,2.956482,1.997541,1.866734,0.788526,1.946215,2.760072,2.218666,2.183007,1.723761,zero 
9.035855,5.576932,8.658012,8.310470,7.153353,7.461575,7.504072,8.418019,8.629556,7.838829,2.811201,6.228475,2.515006,2.935486,1.787684,3.001587,3.162736,1.744067,2.337059,2.126990,zero 
8.397171,5.420498,8.347153,7.872707,7.499881,7.154311,7.932496,8.042608,8.023008,7.847622,1.808220,5.863186,2.504847,3.607218,2.449851,2.828301,2.631227,2.978603,3.579692,3.290307,zero 
9.190152,6.079463,8.667584,8.373110,6.583911,7.345117,7.153739,8.451398,8.400382,7.021964,3.304064,6.138864,1.662087,1.915765,2.060683,2.339338,3.064185,1.978870,2.651568,3.132125,zero 
8.489633,5.140122,6.899597,7.616267,6.557113,7.017859,7.026885,6.749018,7.551874,6.953083,3.569663,5.175934,2.913633,3.095156,2.772877,3.661055,3.848743,2.930476,3.420839,3.006445,zero 
9.703341,7.586159,8.818864,9.633160,9.199237,8.676101,7.878554,9.056719,8.287293,8.266279,2.433841,5.933737,1.636404,3.104652,2.522542,3.436704,2.813213,3.379436,3.823023,4.258736,one 
8.890778,6.795410,6.974458,8.138156,7.699710,7.720471,6.383747,6.721306,7.512976,6.822573,2.922664,4.399162,1.017894,2.115902,2.376717,2.734888,4.100574,2.152184,3.468163,3.583778,one 
8.279114,5.762222,8.427212,8.376686,7.108047,7.842333,7.653123,7.658604,8.308059,7.505900,2.257164,5.965843,1.627429,1.781391,2.041583,2.090413,2.626105,2.382881,3.481476,3.099482,zero 
9.479738,7.187158,9.637859,10.120144,9.231286,9.561152,9.113539,9.836451,9.609980,9.338921,2.663162,7.196738,2.338678,2.167057,2.114044,2.348718,2.397993,3.265808,2.781222,3.434801,zero 
7.828026,6.629239,8.599328,8.213320,7.438347,7.018561,7.284885,7.952150,8.500136,7.118696,2.366074,5.403487,2.301091,3.292117,2.784729,2.882000,3.288906,2.764528,2.932266,3.614228,zero 
8.716228,5.926575,7.909801,7.856610,7.467238,6.955942,7.602192,6.952898,7.889583,7.211393,1.729048,4.971779,2.740118,3.285367,3.134181,3.027312,2.760421,3.610350,3.064502,3.861667,zero 
9.093238,7.276352,8.274284,8.418016,8.863005,8.572421,7.973303,8.532181,8.092856,8.260778,3.690225,6.398674,2.705426,2.163813,2.634385,2.902131,5.340868,2.588507,2.707932,2.990727,zero 
8.177332,6.690925,9.065939,9.117027,8.608406,8.445904,8.308649,8.707562,8.722099,8.760455,1.338670,6.683670,2.601516,3.627887,2.512190,2.908150,2.071388,2.855666,4.300040,3.340574,zero 
8.701713,6.851353,7.605238,8.202145,8.451552,7.660793,7.154685,7.175405,7.999368,7.357436,2.587993,4.604451,1.113585,2.162926,2.704699,2.661589,3.715933,2.509849,3.008641,3.735260,one 
8.684733,5.716758,7.553391,7.866593,6.312937,7.225798,7.213127,7.583876,7.789712,6.691575,2.694185,4.282380,1.978842,2.260187,1.108852,2.133819,2.023897,1.930727,2.214859,2.202656,zero 
8.374833,5.794846,7.632192,8.492045,7.352036,7.332283,6.495670,7.450856,7.576599,6.597511,2.387057,5.397099,1.809623,3.032705,1.966099,3.271667,2.511668,2.615272,3.611191,3.468432,zero 
8.224441,6.444019,7.520993,7.609277,6.710968,6.626693,6.952617,6.997464,7.901693,6.772450,2.010745,3.580765,2.568109,2.588026,2.425266,2.376157,2.741557,2.588412,1.479308,2.940681,zero 
9.383497,7.428707,8.640231,9.292538,7.807936,8.156510,7.776451,8.578048,8.694995,7.581932,3.686156,6.628859,2.561846,3.998747,3.809016,4.270703,2.526760,4.491973,4.808384,5.452061,zero 
8.182746,6.448185,8.254883,8.599709,7.570426,7.747685,8.627096,7.697422,8.020162,7.977545,1.842114,6.078839,1.756267,1.976654,2.245380,2.715195,2.771438,3.449307,2.242407,2.756918,zero 
8.473868,5.458526,7.706957,7.741679,6.252889,6.907472,7.179385,6.406641,7.728360,6.496316,2.578023,4.734670,1.909242,2.707404,1.811841,2.626727,2.596890,2.004247,2.975524,2.765367,zero 
9.169918,4.975168,7.897672,8.783194,7.716572,8.048478,7.536175,8.647302,8.069294,8.467081,2.553555,6.032343,2.846249,3.029939,1.665423,2.949374,3.563563,1.889528,3.194624,2.194130,zero 
9.141766,6.443720,7.558456,8.853933,7.734375,8.648156,7.531310,8.005939,8.652488,7.723495,3.473283,6.278092,3.583412,3.483386,2.934161,2.536072,3.865764,3.574333,2.352707,4.124351,zero 
8.723017,4.801766,7.774455,7.513567,6.520508,6.660779,6.805876,7.665706,7.360826,6.964132,2.450505,4.156416,1.253524,2.185867,1.076076,2.234423,2.321958,1.491672,2.761584,2.426912,one 
7.571680,6.143083,6.954222,7.845996,7.076819,7.153606,6.215331,7.141034,7.344069,6.842740,2.914075,5.724942,2.260269,2.426174,2.847635,2.852258,3.451505,2.694131,2.755264,3.312049,zero 
8.686259,6.711380,6.338380,7.297360,7.464431,7.400741,7.124065,7.081981,7.334071,6.958085,2.056710,3.862489,1.035970,2.009746,2.286473,2.640630,3.038364,2.922617,2.550667,3.298811,one 
10.058021,6.743049,9.692292,9.857458,8.947200,9.630660,8.924688,10.403016,9.526782,9.485198,2.207552,7.986026,2.908350,3.781354,2.461025,3.207449,2.253248,2.759039,3.794734,3.577768,zero 
6.755410,8.136284,8.832538,8.342934,8.684636,7.834854,8.985120,8.785137,8.577562,8.854205,0.750692,6.135719,1.652636,1.498726,2.260737,1.871703,3.299392,3.090471,1.507790,2.271224,zero 
8.516990,6.384831,8.153627,8.882226,7.395586,7.763309,7.045206,8.000166,9.085631,7.763853,3.188822,6.882431,3.006530,3.935489,3.284240,4.011505,2.651614,3.863548,3.111441,4.257156,zero 
6.778019,8.840581,9.822882,9.594471,10.561216,8.966170,10.187358,9.767384,9.376108,10.271049,1.387028,7.568437,2.593861,3.132123,2.958743,2.751717,3.257349,3.330888,3.818333,2.658074,zero 
8.584022,6.605721,8.716287,9.320191,9.196118,8.629000,8.376154,8.767442,9.473201,9.469896,2.902458,7.723456,3.082292,3.821090,2.693284,3.912155,4.605799,3.520284,4.021470,3.715870,zero 
9.577710,7.320282,8.201398,9.915284,7.224683,8.959649,7.661129,9.049927,8.316237,7.946406,2.495819,6.208081,3.088951,3.145317,2.002341,1.876579,3.485154,2.664852,2.059023,2.941424,zero 
9.045011,5.749491,8.525340,7.725853,6.363883,6.988981,7.196314,8.062441,8.043265,6.746056,2.301675,5.367577,1.789891,2.777800,1.084266,2.592193,2.346304,1.786670,2.400257,2.352606,zero 
9.186378,6.615799,7.660816,8.140549,6.058838,7.373861,6.812510,7.707574,7.740082,6.173094,3.114663,5.732212,2.195269,3.209488,2.212976,3.506664,2.660388,3.030525,3.005424,3.932056,zero 
8.950738,5.887658,8.336621,7.988931,7.538394,7.202205,7.486808,8.607314,7.943374,7.912445,2.281755,5.714870,3.011743,3.699222,2.387595,3.394664,3.287899,2.603690,4.139720,3.288637,zero 
8.737855,6.477955,7.310722,8.605156,6.951969,7.910346,7.195057,7.488266,8.304854,7.647825,2.447394,5.464287,2.171949,2.141005,1.176737,2.555519,2.564537,2.422407,2.116325,1.582822,zero 
9.343911,5.454156,7.821962,8.422242,6.785963,7.696888,7.259990,8.198728,7.675655,7.338848,2.357408,5.340299,2.975255,3.366887,2.605093,2.859917,1.968716,3.214770,2.706667,3.177908,zero 
9.294397,8.661721,8.435981,10.289402,7.865026,9.409071,7.706446,9.034490,9.232834,8.431704,2.803121,7.215493,3.544052,4.065891,3.105916,2.649544,3.538225,3.724887,2.262650,3.939598,zero 
8.491809,6.533433,8.557521,9.054425,6.664537,7.383558,6.996351,7.566246,8.208674,6.719260,3.411001,5.878760,1.876273,3.328378,2.758394,3.419850,3.295707,2.974240,3.872014,3.924972,zero 
8.545352,6.657029,8.893318,9.331833,7.350137,8.450814,7.827338,7.363081,8.919765,7.642730,1.962168,6.909601,2.236475,2.593727,2.053672,2.465277,2.911972,2.318541,3.683241,2.637539,zero 
9.943762,7.982372,8.330450,9.891710,8.642413,9.609535,9.187500,8.433046,8.881532,9.121901,2.952383,6.871063,2.309263,2.909113,2.111890,3.339223,4.105421,3.444328,4.084042,2.797648,zero 
8.529015,6.224911,7.825685,8.806983,6.941818,7.402429,6.942580,7.489941,7.803558,6.837857,2.809460,5.649333,1.894625,3.161629,2.072889,3.298882,2.619418,2.638237,3.667796,3.638540,zero 
8.816127,7.204844,7.955539,8.389479,7.649269,8.121326,8.097846,7.871276,7.800152,6.667783,2.233948,5.483922,2.502256,2.911656,3.035169,2.350946,2.858656,3.658324,3.060169,4.489125,zero 
9.530605,7.365770,7.994682,8.711887,9.171422,8.363806,7.575928,8.706520,7.884932,8.302003,2.433685,5.126336,1.202275,2.238849,2.304337,2.897503,3.481896,3.136962,3.310342,3.769778,one 
9.467847,6.719816,8.110649,9.589794,6.450532,8.687614,7.301852,8.234169,8.602566,7.257305,2.635348,6.702389,2.929297,3.631692,2.544842,2.912523,2.635287,3.005609,2.136132,3.174791,zero 
8.777506,6.701021,9.431918,8.862105,8.322858,7.856958,7.886624,8.910373,9.039765,8.145747,2.707601,7.093603,2.704768,3.511989,2.040725,3.331155,2.663167,2.924494,3.499423,3.946137,zero 
8.765087,6.596481,8.151283,8.500303,7.459836,7.866741,6.876098,6.829674,8.361499,7.593285,3.044439,6.002711,3.015033,2.783166,3.130052,3.143277,4.251350,2.178622,3.213044,3.008524,zero 
9.318072,6.052272,7.826888,8.229628,6.583723,7.841802,7.398643,8.092799,7.802393,7.060440,2.057587,5.088745,1.718254,2.126605,1.542566,2.331825,2.336982,2.182767,2.372722,2.207762,zero 
8.962931,6.739806,8.428585,9.089178,8.225064,8.294851,8.065673,9.431669,8.485045,8.740779,1.717085,6.466441,2.761108,3.853377,2.471282,2.844959,2.701221,2.905960,3.818909,3.476445,zero 
8.772223,5.194697,8.153360,8.160267,6.839156,7.590668,7.008997,7.139961,7.900390,6.964832,2.648401,5.823064,2.281362,2.534148,2.282525,2.856386,3.093667,2.640696,3.349584,3.040937,zero 
8.470680,4.913315,6.996284,7.675337,6.449659,6.776620,6.737403,7.050912,7.379439,6.838287,2.598118,4.141978,2.155257,2.319519,2.181684,2.397190,2.807985,2.391698,1.934522,2.652911,zero 
9.749454,7.274661,10.097606,10.451080,8.314923,9.396893,8.632742,10.532764,9.810047,9.307204,1.706707,8.293038,2.528586,3.631749,2.369877,3.230395,2.724638,2.388174,3.128073,3.334690,zero 
9.737991,6.145628,9.086933,8.571262,6.827115,8.025729,7.475665,8.936778,8.484592,7.320541,2.817510,6.739785,2.688999,2.627605,1.823263,2.346903,3.180182,2.016058,3.049408,2.876979,zero 
9.045737,7.492545,8.117965,9.294880,7.842156,9.024946,7.698202,8.163969,8.239621,6.830839,1.974487,6.370210,1.769859,2.042345,2.400328,1.960374,2.638724,3.131370,2.801764,3.775836,one 
8.644856,5.528208,8.166501,7.758143,6.186586,6.547034,6.961187,7.634649,7.740538,6.487606,3.241453,4.845746,1.309592,2.159160,1.397029,2.270692,2.541065,1.603033,2.470829,2.704671,zero 
9.629605,6.332430,8.932058,8.776882,6.976906,8.406766,7.857909,8.497970,8.595959,7.302320,3.146467,6.695781,2.930543,3.486604,1.914569,3.095835,3.100244,2.285598,2.639034,2.957340,zero 
8.053256,7.101008,8.826153,8.812284,7.711039,7.932805,8.169570,6.932231,8.594078,7.395863,2.162554,6.432163,2.285958,2.570481,2.936188,3.128819,3.601524,3.485147,4.186439,3.519635,zero 
9.420578,6.571185,7.954672,9.241705,7.281561,8.537700,7.460780,7.619492,8.030616,6.796061,2.762946,5.970659,1.642738,3.016969,2.429878,3.082053,2.969173,2.741816,3.497535,3.456451,zero 
7.948460,5.612838,7.261332,7.362266,6.388906,6.701651,6.573153,6.371331,7.038651,6.458855,3.012037,4.743763,2.529567,2.401733,3.153721,2.634009,3.434487,2.572493,2.874457,3.165806,zero 
6.534534,7.174893,8.843129,8.768819,8.416557,7.558547,9.124580,7.864615,8.527578,8.020288,1.071405,6.379639,2.322894,3.017988,3.217219,2.523378,2.043762,3.572198,3.226469,3.398526,zero 
8.503711,7.314171,8.645242,8.497144,7.985056,7.903129,8.102656,8.427232,8.931738,7.959821,2.914999,6.690270,3.611577,4.205626,3.822694,3.231359,3.990100,4.370002,3.439988,4.805133,zero 
8.722915,7.070738,6.770083,8.017704,8.351587,7.835667,6.836646,7.176142,7.588428,7.200699,2.549942,3.954521,1.076202,1.952995,2.111423,2.208393,3.270915,3.579247,3.220227,3.817329,one 
8.712236,6.267363,7.720205,7.872298,7.522257,7.562703,7.726175,7.191642,8.026114,6.991778,2.867591,5.060239,1.945422,2.932643,2.694298,2.716655,2.896148,3.270317,3.213250,3.431468,zero 
8.453562,5.547810,7.496702,8.192627,6.855004,7.185857,6.949446,6.693616,7.485277,6.279689,2.652822,5.128074,1.682504,2.832811,2.125490,3.021116,2.895118,2.556668,3.382856,3.268219,zero 
8.399888,7.155725,8.066543,8.189808,8.512227,7.859665,8.574554,7.817993,8.823034,8.638757,2.119780,6.144499,2.280387,2.908357,2.615638,2.990844,3.310105,3.630877,3.191013,3.579019,zero 
8.926777,5.939457,7.668653,7.808989,6.836693,7.653189,7.891753,7.955949,7.793481,7.161738,1.515934,4.279622,1.895263,1.987232,1.604686,1.502049,1.805105,2.033274,1.520100,2.185271,zero 
8.934449,6.245247,8.563987,8.894695,7.200257,7.484192,7.460579,7.974932,7.841120,7.123586,2.463213,5.730550,1.858355,2.651007,1.476482,2.753444,2.009813,2.261530,3.283643,3.094025,zero 
8.615359,6.405543,7.670037,8.334498,6.628004,7.241382,6.614879,6.396086,7.745276,6.249752,2.585514,5.022998,2.236534,2.743268,1.963209,2.937653,3.446957,2.308765,3.051501,3.092502,one 
9.102193,6.617800,8.767307,8.736837,7.867968,7.949608,8.496186,9.143674,7.976972,8.330119,2.141541,6.331201,1.588128,3.018312,1.935415,3.113372,2.821799,3.074911,3.458925,3.101234,zero 
9.339191,5.781948,7.972939,8.775999,6.222754,8.176575,7.631621,8.129734,8.216076,6.911898,2.150881,5.845118,2.593907,2.983484,1.827644,2.450826,1.850357,2.353001,2.003104,2.429422,zero 
8.847828,6.055452,8.766142,7.847548,7.216799,7.306295,7.683282,8.602756,8.828681,7.852845,2.250752,6.080440,2.676856,3.679173,2.289796,3.274414,2.250079,2.395512,2.809520,3.043491,zero 
9.032420,5.852111,7.924126,8.782093,6.432534,7.678274,6.896438,7.286633,7.639063,6.429939,3.057426,5.629107,1.926263,3.073146,2.311706,3.316911,2.974314,2.762205,3.526381,3.431557,zero 
9.190128,6.070977,7.840037,8.418037,5.382189,7.673487,7.217045,6.984271,8.151357,6.051957,2.707647,5.603375,2.011905,2.549523,1.522238,2.656106,2.564903,1.914286,2.222449,2.408046,zero 
9.080128,5.522549,8.093049,8.300294,6.330985,7.237260,7.168336,6.864420,7.795517,6.600504,1.841195,4.918460,1.495058,2.547424,1.220119,2.895433,2.358339,1.867119,2.813353,2.343643,one 
9.136655,4.693600,7.637048,8.038061,6.528245,6.945580,6.574599,7.394166,7.134945,6.746374,2.581023,4.397546,1.366744,2.379816,1.875701,2.701063,2.805312,1.629631,2.789628,2.846257,one 
9.271637,6.177576,6.722478,7.141103,8.161085,7.513351,7.126258,7.462273,7.566018,7.153529,2.388666,3.776294,0.936167,2.075267,2.678662,2.571118,3.316677,2.817815,2.807432,3.806391,one 
8.488682,5.475625,7.690725,8.112592,6.419968,6.990743,6.906927,6.569839,7.642878,6.513534,2.119659,5.066821,1.624231,3.048535,1.619868,3.037083,2.380679,2.441268,3.249543,2.776739,zero 
8.467048,7.993016,8.257083,9.577829,7.594833,8.761678,8.163631,7.668884,8.826341,7.849346,2.426817,6.640128,1.896512,3.041649,2.416753,2.990126,2.174229,2.906608,3.344724,3.023729,zero 
9.221507,7.192596,9.780809,9.752234,9.678198,9.296520,9.415724,9.752120,9.888067,9.662919,2.383472,7.841957,2.466222,3.463776,2.563952,3.195127,2.805353,3.254264,3.446554,3.688542,zero 
8.585064,6.184501,7.828309,8.149484,6.624674,7.090634,7.096746,6.110404,7.914330,6.705971,1.595645,4.739375,1.961350,2.444163,1.864407,2.811322,2.949569,1.885284,2.707745,2.117257,one 
8.858079,5.683950,7.964142,8.421334,6.397760,7.177761,7.285388,7.462327,8.110590,6.703377,2.917963,5.407789,1.797446,2.741670,1.653446,3.030645,2.576716,2.086374,3.108331,3.390407,zero 
8.399259,5.718839,7.944624,8.458305,6.886638,7.569610,6.716308,7.162110,7.820242,7.074670,2.928384,5.931263,2.492188,3.090443,2.505746,3.151539,3.282076,2.742110,3.529291,3.066365,zero 
9.286156,6.693939,7.747712,8.404177,7.711911,7.374261,6.884078,7.830669,7.595453,7.532853,3.096259,5.153404,1.858061,3.317034,2.975605,3.736000,2.762954,3.924797,3.292086,4.346247,zero 
8.692892,5.607963,7.636278,8.296069,5.977016,7.381445,7.008953,6.946320,7.574833,6.122036,3.028696,5.094701,1.757172,2.458958,2.060052,2.478550,2.972303,2.363061,2.999895,2.800632,zero 
8.478840,7.555859,8.224109,9.052711,9.285741,8.911943,8.421721,9.362475,9.202177,9.805495,1.444879,6.343828,2.410673,2.647104,2.572521,2.422900,2.468318,3.599253,2.712879,3.076144,zero 
8.312267,7.103297,9.517282,8.841904,7.836359,7.842701,8.189253,8.353548,9.339244,7.540188,2.199761,6.733865,2.070569,3.670253,3.116870,3.314617,3.449859,3.335840,2.974876,4.414632,zero 
9.757640,7.679479,9.117296,9.571323,8.462024,9.421185,9.334459,9.163031,8.641401,8.362979,2.746135,7.635638,3.390277,4.365368,3.275573,3.482741,2.666607,4.076649,4.118501,4.764913,zero 
8.215207,6.509585,8.927359,8.623935,7.590327,7.609702,7.859599,8.320400,9.052175,7.769228,2.281360,6.331263,2.723249,3.588404,2.843056,3.054902,3.521018,3.136607,2.789834,3.693884,zero 
8.810365,6.904658,9.127872,9.423132,7.308342,8.707758,7.641423,7.581630,8.732604,7.426943,2.065949,7.028675,1.769482,1.992896,2.187504,2.289190,2.852583,2.650457,3.681501,2.855397,zero 
8.528373,7.519731,9.549725,9.680132,7.876892,9.210097,8.578970,7.977877,9.333643,7.959624,2.256058,7.561679,1.923668,2.311704,2.825708,2.452840,3.052306,3.408986,3.522878,3.460647,zero 
8.863493,7.901180,10.181765,10.326437,9.247979,9.419357,9.423141,9.821257,9.861911,9.457059,2.340986,7.964453,2.316422,2.927863,2.428743,2.871504,3.123819,3.277993,3.646547,3.616429,zero 
