p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, p16, p17, p18, p19, p20, label 
8.481371,8.575657,8.448315,8.477674,8.640686,8.438538,8.392099,8.411141,8.515834,8.531316,1.238792,1.096858,1.159502,1.306021,1.162967,1.257953,1.248346,1.253661,1.249692,1.165040,zero 
7.536581,7.620673,7.388384,7.418623,7.447738,7.305769,7.341741,7.456416,7.411266,7.341816,1.760993,1.858342,1.875973,1.903545,1.897074,1.905488,1.944094,1.799012,1.883178,1.885615,zero 
7.109093,7.046576,6.937830,6.971604,6.816256,6.902522,6.885218,6.786225,6.914951,6.836040,2.074980,1.940421,1.969584,2.054830,2.057412,2.048162,2.053807,1.990945,2.034785,1.986481,zero 
8.245157,8.406129,8.257892,8.279986,8.373143,8.209933,8.272015,8.158770,8.297973,8.252110,1.211174,1.148870,1.121113,1.184020,1.230023,1.143375,1.064707,1.165817,1.189938,1.194627,zero 
6.986754,6.693301,6.656720,6.756468,6.570931,6.718155,6.701002,6.794357,6.764165,6.696660,1.688883,1.574405,1.691928,1.638848,1.526656,1.627879,1.584241,1.536669,1.593628,1.522319,zero 
7.359418,7.411168,7.352394,7.354559,7.347775,7.415199,7.362234,7.340722,7.420333,7.398726,1.943491,1.526068,1.837906,2.040515,1.653099,1.871678,1.909514,1.781784,1.930072,1.618751,zero 
7.176707,7.190269,7.079025,7.133179,7.092969,7.085221,7.077702,6.963576,7.065184,6.989012,1.988028,1.926942,1.906594,2.006619,1.858314,2.058588,1.968963,1.894718,2.048648,2.039164,zero 
7.204358,7.268312,7.160534,7.258620,7.123274,7.270352,7.259179,7.231845,7.336727,7.269987,2.826294,2.617480,2.749630,2.833552,2.784344,2.795128,2.708313,2.664401,2.701064,2.767762,zero 
9.332763,9.399831,9.169744,9.237032,9.185517,9.224243,9.244759,9.292875,9.236079,9.146129,1.531919,1.500801,1.705411,1.420577,1.393947,1.478967,1.544741,1.487324,1.648877,1.589271,zero 
6.097775,6.042939,5.961958,6.046541,5.837586,5.976183,5.957069,5.844202,5.966749,5.823841,1.324744,1.157795,1.161735,1.351175,1.131086,1.314840,1.092058,1.172207,1.346394,1.261626,one 
8.089342,7.984306,7.842875,7.893892,7.717639,7.812941,7.897428,7.838103,7.849507,7.728264,1.922023,1.851542,1.941679,1.850438,1.871848,1.891068,1.874567,1.895896,1.928900,1.838766,zero 
7.125650,7.199105,6.981743,7.055746,6.962004,7.048388,6.918695,6.928689,7.062865,6.960263,2.242936,1.931111,2.211291,2.301596,2.065535,2.114411,2.221091,2.156931,2.173032,2.100944,zero 
7.185134,7.276482,7.072873,7.094782,7.084309,7.064916,7.003752,7.111135,7.136821,7.046629,1.591769,1.546978,1.511002,1.473329,1.517565,1.631480,1.663829,1.471942,1.467677,1.532326,zero 
7.228278,7.066406,7.081041,7.123597,7.031662,7.102798,7.005992,6.981957,7.099266,7.092748,1.593425,1.384576,1.449081,1.620948,1.454141,1.533944,1.565791,1.429147,1.548043,1.595534,zero 
5.338089,5.252530,5.209726,5.318233,5.101457,5.297942,5.194657,5.138379,5.251383,5.123412,1.515350,1.310715,1.424680,1.530665,1.479573,1.540993,1.525322,1.350502,1.523838,1.472419,one 
10.977903,11.372128,10.986208,10.864398,11.257420,10.850898,10.988398,10.961162,10.864748,10.969359,1.329494,1.170650,1.346589,1.344748,1.307919,1.327403,1.287923,1.332686,1.407803,1.285702,zero 
5.845245,5.757371,5.757365,5.904695,5.656615,5.929814,5.892238,5.726772,5.855628,5.780341,2.385892,2.394147,2.342666,2.448418,2.322142,2.389401,2.321217,2.358735,2.425202,2.353181,zero 
7.134361,7.142630,6.993283,7.054537,7.021408,7.016276,6.969820,6.841135,7.008519,6.952842,1.419834,1.459527,1.473682,1.489415,1.393162,1.403266,1.359316,1.472550,1.481128,1.351807,one 
9.155044,9.221278,9.092545,9.164731,9.156010,9.065754,9.152789,9.063504,9.148100,9.132156,1.411536,1.399836,1.457468,1.353792,1.427985,1.424063,1.351715,1.386119,1.459361,1.414346,zero 
6.090358,5.814669,5.862592,5.924031,5.739060,5.923698,5.855812,5.893986,5.937865,5.894084,1.697684,1.531692,1.703750,1.722695,1.634715,1.672392,1.631246,1.675688,1.687919,1.670547,zero 
7.979037,7.832521,7.714103,7.866478,7.657037,7.833437,7.806536,7.809088,7.860544,7.732803,1.698056,1.622055,1.607364,1.682117,1.517679,1.565928,1.607072,1.660043,1.665585,1.602064,zero 
5.658305,5.359173,5.438286,5.534366,5.309305,5.522965,5.473053,5.530103,5.563844,5.497628,1.638427,1.499798,1.545879,1.670922,1.530138,1.663777,1.536767,1.443788,1.604361,1.533275,zero 
8.299825,8.207873,8.076716,8.191947,8.052200,8.131875,8.094397,8.121200,8.162379,8.071172,1.602286,1.617837,1.685153,1.761091,1.730176,1.782733,1.714630,1.741660,1.875736,1.789563,zero 
7.118447,7.473738,7.250863,7.190429,7.482510,7.168348,7.196225,7.232589,7.202412,7.302474,1.155640,1.093787,1.122348,1.181599,1.179669,1.264223,1.077376,1.078118,1.144602,1.150559,one 
8.114874,7.879511,7.855265,7.924940,7.822472,7.915208,7.826095,7.883988,7.909174,7.950588,2.204806,2.206267,2.275864,2.130778,2.071399,2.157573,2.162411,2.217257,2.132989,2.072146,zero 
8.516673,8.504782,8.465679,8.501929,8.483000,8.487455,8.424887,8.444770,8.507456,8.551869,1.631100,1.320383,1.569291,1.610740,1.434643,1.585999,1.527537,1.556314,1.546517,1.593373,zero 
7.299706,7.185511,7.160876,7.227549,7.070126,7.277059,7.175880,7.116683,7.215125,7.208430,2.038508,1.960111,1.910573,2.118746,2.010858,2.047395,2.043789,2.015885,2.046661,2.015112,zero 
6.339676,6.019025,6.051220,6.132111,5.950550,6.128156,6.061767,6.131566,6.154941,6.104817,1.611572,1.595036,1.613464,1.594634,1.495953,1.531023,1.532934,1.564434,1.546505,1.474005,zero 
6.867673,6.688807,6.702543,6.784847,6.677376,6.783819,6.723979,6.792042,6.796998,6.773995,1.308121,1.209756,1.362268,1.439144,1.211619,1.172182,1.254253,1.209018,1.212995,1.273390,zero 
7.191602,6.899549,6.858688,6.899693,6.733833,6.854529,6.864897,6.951641,6.878150,6.824369,1.367216,1.243495,1.333168,1.391032,1.221223,1.316314,1.267600,1.294147,1.339860,1.282345,zero 
4.786747,4.404543,4.626349,4.736869,4.457008,4.749470,4.615342,4.658217,4.747183,4.678164,1.695607,1.601783,1.598132,1.634126,1.611643,1.583213,1.561311,1.536873,1.597087,1.597327,zero 
6.231964,6.080194,6.016920,6.195782,5.909723,6.183993,6.050028,6.015743,6.125102,6.048266,1.878813,1.764761,1.825653,1.783225,1.829362,1.819735,1.778496,1.768877,1.782754,1.785827,zero 
7.565838,7.480935,7.321283,7.335173,7.136935,7.297212,7.287605,7.253747,7.287743,7.111322,1.759001,1.595203,1.591776,1.737960,1.654337,1.668024,1.700256,1.657318,1.754636,1.663970,one 
6.206323,6.110902,6.089346,6.111421,6.021187,6.031520,6.044411,6.138757,6.074260,6.095004,0.974224,0.887723,1.089623,1.023596,0.901832,1.004533,1.039932,0.978566,1.035460,1.010511,zero 
7.111904,6.929790,6.841133,6.992756,6.743644,6.951467,6.842051,6.929244,6.953946,6.900871,1.581286,1.363783,1.654901,1.534649,1.558805,1.551379,1.633320,1.556625,1.641454,1.477217,zero 
6.861050,6.707783,6.716541,6.827329,6.636758,6.769889,6.736465,6.713846,6.803453,6.722287,1.180995,1.131263,1.171699,1.257504,1.088726,1.071617,1.153580,1.010536,1.220611,1.177886,zero 
7.254331,7.056353,6.935740,7.095250,6.862398,7.055301,6.963647,7.073505,7.082588,6.978469,1.424347,1.337797,1.501997,1.426821,1.434431,1.479271,1.526600,1.437211,1.491031,1.552736,zero 
5.756273,5.575566,5.629293,5.706210,5.503679,5.628422,5.551879,5.537198,5.596008,5.595522,2.808887,2.732495,2.760464,2.825000,2.687627,2.787629,2.795375,2.802628,2.794835,2.763832,zero 
9.616728,9.732050,9.430061,9.439952,9.399271,9.354685,9.419221,9.324897,9.439497,9.252074,2.092888,1.940008,1.847365,2.068067,1.906464,2.048558,2.012892,2.055217,1.997241,1.923874,one 
7.470612,7.573873,7.383445,7.455453,7.447996,7.380777,7.337343,7.305940,7.416788,7.366257,1.314652,1.277319,1.350410,1.260454,1.284524,1.557983,1.315051,1.294921,1.292520,1.293878,one 
6.920314,6.844598,6.789925,6.869561,6.756190,6.847581,6.780516,6.753692,6.833289,6.825509,1.630860,1.489712,1.596050,1.674560,1.521346,1.521360,1.554687,1.501570,1.601946,1.548332,zero 
9.561727,9.623841,9.369919,9.452002,9.384480,9.367201,9.416630,9.462346,9.458995,9.346071,1.415325,1.407493,1.459041,1.348181,1.351828,1.536666,1.534995,1.463514,1.421352,1.416636,zero 
7.350473,7.329476,7.160281,7.268107,7.191831,7.180483,7.233757,7.090119,7.248775,7.122618,1.612005,1.446035,1.599103,1.594890,1.555135,1.586264,1.464395,1.480975,1.402350,1.507384,zero 
6.263912,6.248767,6.241611,6.271707,6.185253,6.287496,6.204347,6.145024,6.336140,6.175940,1.600426,1.449277,1.584096,1.790074,1.643734,1.749288,1.666651,1.736887,1.644081,1.765274,zero 
8.796675,8.926697,8.745392,8.685273,8.769256,8.646551,8.789764,8.741760,8.675014,8.610648,1.782790,1.768277,1.728517,1.714259,1.786258,1.792225,1.913077,1.789106,1.684884,1.804301,zero 
8.161415,8.223493,8.126971,8.159185,8.139867,8.080968,8.156620,8.070877,8.161048,8.150811,1.302147,1.187235,1.381198,1.306932,1.330926,1.388597,1.180185,1.218067,1.361009,1.373561,zero 
7.978054,8.155601,7.903887,7.955194,8.033335,7.904276,7.869617,7.807409,7.976017,7.840625,1.494773,1.428532,1.325017,1.405484,1.290062,1.381436,1.405976,1.353437,1.350004,1.414549,one 
5.637003,5.285237,5.377052,5.487601,5.228259,5.440071,5.395680,5.464006,5.479151,5.389835,1.548947,1.366225,1.459758,1.449303,1.365488,1.534029,1.421522,1.422045,1.427303,1.416411,zero 
7.488363,7.628038,7.348335,7.416340,7.389889,7.318108,7.362853,7.266486,7.371344,7.244242,2.118802,1.940453,1.993219,2.070195,1.938655,2.121025,2.044555,1.946707,2.075670,2.021302,zero 
5.374762,5.209610,5.366730,5.370460,5.207966,5.357251,5.393279,5.256031,5.374374,5.312880,1.800202,1.712176,1.745884,1.773502,1.783142,1.740805,1.671969,1.671778,1.702964,1.651110,zero 
7.840598,7.922777,7.752209,7.912310,7.843319,7.861569,7.874060,7.869037,7.941128,7.825887,3.209377,3.150364,3.168440,3.236381,2.915668,3.343838,3.131907,3.127966,3.163125,3.166600,zero 
8.491797,8.505591,8.327140,8.296293,8.352338,8.179508,8.278364,8.305459,8.267974,8.326197,0.590824,0.574193,0.608379,0.633359,0.561487,0.610870,0.654245,0.636027,0.698566,0.615642,zero 
5.656184,5.442137,5.529264,5.563022,5.401282,5.573736,5.445771,5.377883,5.518527,5.507127,1.719179,1.649674,1.606186,1.741699,1.591569,1.701672,1.615154,1.577199,1.702439,1.624398,zero 
7.435464,7.277455,7.220064,7.262041,7.049264,7.154855,7.160322,7.169358,7.202981,7.170122,1.623443,1.349553,1.552431,1.645936,1.504813,1.667012,1.626858,1.554322,1.652927,1.500418,zero 
8.273335,8.278386,8.073324,8.096535,8.164223,8.060725,7.967878,8.135859,8.106280,8.167848,2.736670,2.756629,2.746998,2.683720,2.533211,2.723650,2.692483,2.696534,2.761420,2.669938,zero 
5.760321,5.549803,5.541821,5.635393,5.356300,5.587381,5.542004,5.535964,5.617440,5.495122,1.337978,1.238457,1.341278,1.412483,1.138820,1.321220,1.313196,1.217720,1.257548,1.267959,one 
7.045862,7.054284,6.858790,6.895365,6.881781,6.859086,6.884236,6.909129,6.940052,6.870569,1.819004,1.793155,1.812535,1.910955,1.866912,1.871171,1.835633,1.844671,1.947778,1.860689,zero 
6.942953,6.960810,6.853745,6.826825,6.898395,6.811086,6.881350,6.787490,6.733660,6.702785,1.235097,1.235552,1.200578,1.311446,1.180163,1.307812,1.275832,1.223814,1.380450,1.322461,one 
9.717127,9.591442,9.396748,9.491691,9.285860,9.411144,9.443234,9.470075,9.450515,9.335900,1.626164,1.425250,1.556525,1.636847,1.634653,1.606871,1.576704,1.619922,1.681514,1.692466,zero 
7.915633,8.103047,7.981427,7.873264,8.176169,7.887858,8.103875,8.021420,7.865341,8.006688,0.613172,0.601451,0.729657,0.583541,0.584160,0.668697,0.745216,0.630317,0.614676,0.702936,zero 
7.149220,7.198880,7.092645,7.172349,7.044598,7.182410,7.161011,7.136559,7.226578,7.182696,2.861444,2.816510,2.888619,2.926601,2.954381,2.916655,2.893922,2.874403,2.910180,2.905446,zero 
9.861101,10.142090,9.878243,9.845822,10.146825,9.809290,9.865810,9.849079,9.889328,9.939227,1.712702,1.449715,1.674688,1.733339,1.587108,1.682367,1.744736,1.683845,1.767848,1.530099,zero 
8.260559,8.289728,8.243714,8.229714,8.234145,8.253771,8.144602,8.218720,8.293415,8.382797,2.154681,1.879156,2.145322,2.392390,2.218381,2.189285,2.422211,2.221804,2.246668,2.016524,zero 
8.621592,8.385433,8.323220,8.346233,8.188971,8.291978,8.302760,8.381525,8.285205,8.262380,1.918633,1.917923,1.884935,1.824414,1.727750,1.838684,1.878364,1.880288,1.988657,1.855098,zero 
6.546977,6.243851,6.247158,6.309600,6.148334,6.279486,6.257357,6.324042,6.316107,6.257501,1.432750,1.337796,1.436362,1.402110,1.308688,1.414582,1.244300,1.362363,1.361097,1.389193,zero 
7.257037,7.114544,6.975604,6.981622,6.829533,7.002035,6.957490,7.014533,7.023628,6.924840,2.409626,2.354776,2.373884,2.447553,2.385951,2.415873,2.393031,2.365327,2.365295,2.380040,zero 
6.783949,6.657846,6.637719,6.766311,6.571368,6.730542,6.689708,6.731168,6.794310,6.708963,1.909638,1.507801,1.641917,1.797985,1.564645,1.646470,1.701880,1.624599,1.604421,1.499420,zero 
6.523290,6.360332,6.343187,6.483906,6.274150,6.495352,6.401664,6.312436,6.371117,6.354295,1.503824,1.483245,1.592885,1.344390,1.397290,1.417444,1.522494,1.522000,1.449702,1.477346,zero 
7.053407,6.879569,6.808315,6.821299,6.577083,6.772581,6.768179,6.807662,6.767850,6.693586,2.315327,2.002189,2.141741,2.198093,2.203839,2.190235,2.187535,2.168902,2.249202,2.189386,zero 
9.578738,9.595250,9.358612,9.353364,9.315011,9.365409,9.376833,9.350482,9.360738,9.314069,2.622184,2.579476,2.646484,2.593571,2.590172,2.549608,2.596040,2.637405,2.632309,2.574085,zero 
6.962931,6.987052,6.878371,6.955604,6.795322,6.971220,6.988237,6.791979,6.963967,6.752031,2.587393,2.397958,2.362535,2.627621,2.318398,2.400408,2.367169,2.392581,2.368312,2.433723,zero 
7.946748,7.967973,7.819622,7.884482,7.868143,7.905716,7.746932,7.717578,7.849813,7.849817,1.770858,1.638899,1.748715,1.827291,1.587365,1.658034,1.801259,1.801592,1.796343,1.683455,zero 
9.185611,9.165643,9.062507,9.079140,9.024365,9.013726,8.959960,9.046499,9.001034,9.087288,2.086282,1.809968,2.063158,2.099808,1.899682,2.118912,2.173857,2.027119,2.129853,1.962688,zero 
6.524093,6.399525,6.372935,6.494620,6.262744,6.486524,6.472344,6.324650,6.434240,6.307786,2.138682,2.183324,2.120061,2.298128,2.081512,2.213076,2.160134,2.076252,2.221565,2.139679,zero 
8.049264,7.980338,7.810418,7.836360,7.785765,7.767680,7.785981,7.784957,7.791153,7.692949,1.350783,1.246668,1.226056,1.299991,1.131307,1.412391,1.221240,1.223858,1.394453,1.229213,zero 
9.212307,9.349481,9.025270,9.051010,9.022791,8.968666,9.048735,8.954314,9.043597,8.812497,1.552628,1.471673,1.396240,1.609765,1.416962,1.523991,1.464203,1.418032,1.512486,1.462334,one 
7.933005,7.768934,7.648224,7.704200,7.492435,7.699993,7.685535,7.707453,7.661298,7.590224,2.433204,2.295234,2.428588,2.390228,2.405429,2.386464,2.377241,2.349156,2.420896,2.399516,zero 
8.204150,8.212709,8.073821,8.158564,8.060518,8.138632,8.056591,8.081203,8.122313,8.069411,1.843629,1.747265,1.685994,1.865334,1.808464,1.914699,1.849929,1.848817,2.046313,1.883871,zero 
7.650742,7.827049,7.623736,7.596123,7.665307,7.652073,7.454208,7.595200,7.610810,7.659350,2.439590,2.469620,2.531936,2.579468,2.575587,2.492837,2.534258,2.458636,2.561687,2.536308,zero 
6.914057,6.592927,6.576336,6.613019,6.384588,6.582730,6.533517,6.688443,6.580611,6.525277,1.361200,1.175792,1.291257,1.300362,1.274150,1.269791,1.277209,1.213718,1.310119,1.254044,zero 
8.024817,7.857149,7.805955,7.981031,7.709698,7.885414,7.923733,7.908468,7.955966,7.810801,1.041412,1.150950,1.140859,1.148261,1.249216,1.185328,1.021232,1.204358,1.184297,1.286539,zero 
6.907835,6.879945,6.733567,6.785573,6.685952,6.768120,6.643430,6.671301,6.778397,6.723677,2.403391,2.319202,2.388884,2.425265,2.305953,2.378207,2.328980,2.341801,2.354894,2.350979,zero 
5.777116,5.554499,5.594318,5.601199,5.488555,5.591771,5.491254,5.522813,5.600837,5.600180,1.448515,1.287052,1.367557,1.404265,1.238281,1.353357,1.299808,1.338354,1.342143,1.319708,zero 
9.731452,9.581318,9.404298,9.528462,9.298178,9.452460,9.520167,9.505504,9.495633,9.354956,1.426768,1.452103,1.475071,1.540090,1.459030,1.479902,1.380209,1.462789,1.463889,1.580652,zero 
7.988940,7.781336,7.637486,7.708549,7.561970,7.648907,7.635683,7.743395,7.663922,7.658548,1.734703,1.587853,1.853084,1.717249,1.639880,1.843114,1.746829,1.740941,1.851025,1.663205,zero 
9.692446,9.833877,9.469049,9.446611,9.507239,9.368656,9.448648,9.430696,9.397892,9.265718,1.292244,1.108105,1.080454,1.181722,1.118604,1.163930,1.222317,1.159052,1.188002,1.144295,one 
5.805791,5.527125,5.602525,5.680165,5.446831,5.706661,5.630257,5.660781,5.719551,5.642908,1.563051,1.445158,1.394150,1.593856,1.452210,1.462727,1.420629,1.435640,1.528880,1.393233,zero 
8.577651,8.530369,8.342897,8.306201,8.268649,8.267667,8.274540,8.425265,8.311234,8.296063,1.913418,1.685283,1.749763,1.843360,1.759976,1.924038,1.741115,1.779781,1.813296,1.857038,zero 
7.324602,7.389347,7.286050,7.307893,7.355840,7.302338,7.276218,7.172150,7.259445,7.297536,2.171679,1.968858,2.162822,2.309729,1.964847,2.197887,2.087863,2.076588,2.234930,2.035836,zero 
8.449890,8.530932,8.251416,8.303905,8.244028,8.253688,8.289984,8.176410,8.271693,8.106242,1.877531,1.740676,1.748863,1.957520,1.767798,1.904952,1.769585,1.864652,1.817604,1.861582,zero 
5.856908,5.842188,5.761504,5.796316,5.741668,5.799694,5.688559,5.831034,5.844313,5.767436,1.949016,2.013584,2.053629,2.039333,2.039733,2.040093,2.023989,1.945261,2.032485,2.107735,zero 
7.845176,7.930439,7.826527,7.861009,7.975935,7.767772,7.785282,7.730055,7.848429,7.841255,1.103160,0.992869,0.958921,1.027856,1.062629,1.134023,1.049190,1.015669,1.037029,0.978523,zero 
7.982831,7.898640,7.722966,7.876107,7.745366,7.855399,7.818309,7.685749,7.848502,7.717477,2.542357,2.514884,2.637088,2.555026,2.582015,2.581446,2.563950,2.659781,2.644035,2.697577,zero 
7.553550,7.664532,7.454310,7.496134,7.579141,7.479000,7.491558,7.417423,7.434567,7.372508,1.168028,1.168257,1.154565,1.210370,1.155311,1.280580,1.143986,1.105290,1.179196,1.150955,one 
7.153397,7.165043,6.999450,7.082462,7.058439,7.069968,7.000784,6.900237,7.055814,6.920686,1.697257,1.784064,1.745333,1.846923,1.783183,1.815373,1.669297,1.807253,1.823377,1.769522,zero 
6.710521,6.640662,6.552397,6.587187,6.520080,6.559799,6.541616,6.388020,6.548513,6.440650,1.898138,1.902575,1.809070,2.038198,1.821943,1.900772,1.868808,1.892088,1.906248,1.892488,zero 
8.123920,8.212180,8.070191,8.129831,8.195207,8.082946,7.993919,8.100111,8.143827,8.211556,1.484259,1.392429,1.527111,1.541520,1.456226,1.447567,1.524511,1.494107,1.635988,1.578686,zero 
6.238454,5.926419,6.003355,6.063836,5.785127,5.986510,6.021577,6.073502,6.021810,5.913033,1.109300,1.038387,1.129513,1.086735,1.082551,1.032247,1.050546,1.045588,0.977607,1.037833,zero 
7.454549,7.364100,7.231584,7.329526,7.123274,7.283011,7.320484,7.170468,7.290955,7.079687,1.444215,1.497620,1.399018,1.623901,1.323638,1.491779,1.426238,1.407750,1.501410,1.429914,zero 
6.725994,6.730552,6.644600,6.663753,6.589195,6.655244,6.537783,6.541839,6.607518,6.574079,1.994460,1.856745,1.899800,1.955125,1.890815,1.933677,1.983111,1.808566,1.946724,1.932717,one 
8.337202,8.194440,8.114047,8.144073,7.964723,8.029556,8.172395,8.159879,8.148524,8.029736,1.234010,0.883425,1.079140,1.226524,0.977322,1.078251,1.029404,0.981997,0.943308,0.992949,zero 
7.065770,6.767892,6.710391,6.806756,6.549843,6.784557,6.731084,6.829587,6.757749,6.678110,1.694998,1.471864,1.673479,1.620425,1.645934,1.595714,1.611285,1.574789,1.675237,1.643989,zero 
6.987023,6.738752,6.763804,6.855965,6.651211,6.804889,6.807708,6.790799,6.828798,6.770881,1.537752,1.572511,1.530482,1.616419,1.590550,1.609962,1.497229,1.510058,1.584138,1.632492,zero 
7.300882,7.193145,7.076366,7.099756,6.945159,7.086120,7.080831,6.982084,7.067269,6.931338,2.203869,2.153997,2.056592,2.308064,2.074585,2.130850,2.139287,2.155758,2.171239,2.149626,zero 
6.749868,6.563813,6.473958,6.562172,6.420557,6.556799,6.441731,6.531255,6.517387,6.513264,1.777134,1.559245,1.773670,1.694561,1.603934,1.754807,1.670907,1.677846,1.745593,1.699367,zero 
6.553526,6.382686,6.380631,6.417496,6.255635,6.397814,6.296167,6.233378,6.332828,6.296561,1.445158,1.339070,1.450963,1.393084,1.358955,1.349458,1.391607,1.370752,1.400958,1.351809,one 
6.117372,5.942245,5.934954,6.020164,5.729718,5.948569,5.896089,5.878488,5.972609,5.853185,1.660475,1.450111,1.458970,1.528758,1.395793,1.582499,1.449669,1.455137,1.548860,1.526999,one 
7.637684,7.815276,7.533416,7.533614,7.635746,7.474440,7.449989,7.474698,7.545134,7.469386,1.292095,1.179339,1.198496,1.283750,1.189068,1.393449,1.288947,1.252110,1.216457,1.291487,one 
6.142274,6.026725,6.055999,6.059689,5.903162,6.030057,5.968571,5.869368,5.993709,5.954850,1.904857,1.624242,1.684488,1.853549,1.800209,1.816651,1.806600,1.737479,1.779993,1.754169,zero 
8.386436,8.337082,8.194370,8.213115,8.195748,8.256874,8.145123,8.141038,8.206725,8.227785,1.340423,1.322615,1.446315,1.509373,1.339600,1.412039,1.267864,1.271759,1.349998,1.295375,zero 
9.686531,9.651671,9.426988,9.509773,9.430783,9.464680,9.421018,9.389668,9.495453,9.384533,1.434394,1.270658,1.425871,1.524325,1.502825,1.509494,1.437649,1.376766,1.496267,1.468441,zero 
6.718732,6.781275,6.689551,6.673284,6.726884,6.672222,6.542338,6.590341,6.702965,6.730769,1.480983,1.273916,1.454817,1.416256,1.381782,1.396948,1.434193,1.361525,1.311882,1.379417,one 
5.957635,5.743721,5.786376,5.932830,5.672257,5.922504,5.878006,5.837718,5.909409,5.794358,1.955781,1.865524,1.932247,2.064384,1.831775,2.042664,1.892566,1.856269,1.963309,1.978324,zero 
7.183626,7.256854,7.041847,7.121098,7.025075,7.089609,7.048729,7.034099,7.132746,7.019144,2.407737,2.235487,2.365248,2.394361,2.275951,2.298798,2.322973,2.309434,2.328662,2.335087,zero 
7.549529,7.575128,7.392895,7.425576,7.333285,7.425961,7.432111,7.416589,7.455205,7.336165,2.528098,2.449674,2.547904,2.508412,2.490106,2.494659,2.509277,2.483149,2.529511,2.485495,zero 
6.673196,6.529747,6.418112,6.515509,6.309562,6.449193,6.445444,6.371068,6.454008,6.322253,1.573349,1.529643,1.566793,1.692332,1.561530,1.660490,1.546976,1.641460,1.630942,1.527193,zero 
8.180763,8.347954,8.202489,8.190590,8.347080,8.237440,8.282884,8.336192,8.221304,8.330068,1.024422,1.061576,1.177857,1.049488,1.124811,1.229595,1.202130,1.122687,1.107626,1.159725,zero 
8.240214,8.136736,8.040186,8.054981,7.999193,8.032221,8.015802,7.874980,8.008972,7.948512,1.277392,1.213485,1.234101,1.393820,1.286380,1.275523,1.360661,1.249768,1.363382,1.390656,zero 
9.681468,9.578153,9.394219,9.344339,9.247423,9.332149,9.375927,9.364013,9.346835,9.260867,2.196120,1.972489,2.103134,2.390775,2.215041,2.203397,2.116049,2.165490,2.229968,2.242224,zero 
7.568985,7.379182,7.322812,7.407097,7.288395,7.393780,7.281111,7.240883,7.373747,7.339139,1.488222,1.451008,1.488734,1.603290,1.474253,1.386348,1.628428,1.517042,1.561121,1.522701,zero 
8.954241,9.077560,8.778432,8.781075,8.834819,8.779187,8.703207,8.726277,8.788998,8.771397,1.660643,1.530716,1.669558,1.736728,1.549457,1.623819,1.513261,1.577633,1.570910,1.567667,zero 
9.633436,9.727900,9.472767,9.448965,9.536570,9.420204,9.364055,9.421297,9.447167,9.487893,1.662201,1.490863,1.505032,1.702661,1.504420,1.503482,1.484563,1.441593,1.420425,1.381099,zero 
9.740643,9.669851,9.450279,9.551784,9.488256,9.540935,9.482675,9.494181,9.574634,9.496655,1.296807,1.295349,1.531901,1.577828,1.403100,1.376591,1.278852,1.378109,1.410276,1.423663,zero 
