p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, p16, p17, p18, p19, p20, label 
6.580162,7.669515,8.350280,8.621598,8.761437,8.591294,8.686987,8.761662,8.611208,7.200383,4.619262,4.490100,3.313378,2.506372,2.634175,2.674158,2.943082,3.132960,2.872612,2.802573,zero 
6.786705,7.599458,8.236282,8.492123,8.515559,8.395446,8.520063,8.516039,8.436585,7.056459,4.566237,4.446761,3.301703,2.564816,2.783592,2.803827,3.079151,3.373181,3.063725,3.083782,zero 
6.758022,7.699017,8.149951,8.170900,8.096621,7.914451,8.031959,8.025586,7.913765,6.544282,4.187560,4.023204,2.972969,2.283902,2.521646,2.668315,3.064766,3.224601,2.766918,2.800366,zero 
7.141093,8.083422,8.229432,8.138314,8.028651,7.732039,7.758882,7.859727,7.737424,6.340669,3.951394,3.614510,2.712304,2.143936,2.383333,2.622537,3.012841,3.102858,2.646522,2.786925,zero 
7.356560,8.154737,8.330511,8.339417,8.228534,7.926150,8.007439,8.148985,8.025116,6.591091,4.053870,3.673089,2.790376,2.262073,2.536260,2.747097,3.048741,3.216700,2.830453,3.064618,zero 
7.477358,7.803332,7.955823,8.030937,8.010418,7.851292,7.980801,8.053465,7.893817,6.512182,4.029933,3.693684,2.909900,2.398783,2.610684,2.727857,2.992754,3.168946,2.857199,3.114955,zero 
7.964390,8.238566,8.222278,8.150307,8.150504,7.969105,8.025002,8.105774,7.820693,6.473408,4.008666,3.491686,2.697385,2.201952,2.335811,2.565482,2.915548,2.944271,2.593927,2.820876,zero 
7.994968,8.452749,8.449320,8.331436,8.373802,8.136014,8.113084,8.257297,7.954551,6.570374,4.043619,3.458788,2.568224,2.049016,2.179132,2.427738,2.880874,2.923970,2.530906,2.705817,zero 
7.212256,8.243004,8.632622,8.552811,8.526916,8.199759,8.239049,8.460191,8.284010,6.833034,4.240931,3.847287,2.808412,2.158316,2.352203,2.587151,3.071588,3.138029,2.702214,2.849241,zero 
6.853518,7.823927,8.362966,8.320026,8.112342,7.724714,7.873325,8.148594,8.088181,6.666141,4.191132,3.904862,2.901594,2.242610,2.503541,2.861121,3.279583,3.205328,2.720394,2.900958,zero 
6.820983,7.688028,8.235281,8.304937,8.046629,7.642196,7.759467,8.023716,8.031072,6.610553,4.167063,3.903974,2.863202,2.246707,2.540483,2.884763,3.223841,3.219771,2.785633,2.945498,zero 
6.552394,7.703176,8.319037,8.378068,8.249985,7.861876,8.014856,8.284695,8.157736,6.713221,4.218420,3.999142,2.916451,2.292699,2.503755,2.717583,3.026940,3.066831,2.683753,2.731292,zero 
6.439268,7.478905,7.905735,7.911705,7.853645,7.449825,7.522791,7.822126,7.676239,6.306437,3.930037,3.692352,2.729768,2.141102,2.320226,2.442407,2.718055,2.863004,2.513682,2.570591,zero 
6.510621,7.443669,7.871922,7.931034,7.897033,7.479893,7.582241,7.898037,7.757028,6.414017,3.990704,3.702009,2.768606,2.225028,2.388562,2.471327,2.689796,2.918107,2.605689,2.578863,zero 
6.830284,7.877977,8.545874,8.763184,8.804635,8.459073,8.653364,8.824943,8.623579,7.200060,4.507669,4.206132,3.124515,2.506470,2.642353,2.674723,2.915445,3.287443,3.030950,2.881497,zero 
7.187228,7.865874,8.350516,8.558769,8.681167,8.530531,8.723528,8.711188,8.490292,7.094696,4.473963,4.257893,3.215901,2.542458,2.696003,2.648801,2.949444,3.393629,3.134479,3.063959,zero 
7.080512,7.425100,7.629961,7.644024,7.617696,7.373416,7.515609,7.672394,7.526129,6.222022,3.947056,3.789626,3.028311,2.450727,2.623162,2.651317,2.913312,3.120063,2.809155,2.939847,zero 
6.858538,7.474601,7.734819,7.676152,7.539819,7.132807,7.243613,7.574083,7.476031,6.115601,3.763378,3.530929,2.766056,2.247611,2.473781,2.656640,2.953636,2.953039,2.540278,2.752672,zero 
7.003162,7.904070,8.286948,8.310016,8.227556,7.839599,7.901262,8.121063,8.004871,6.555216,4.018389,3.749051,2.817341,2.247385,2.481368,2.657325,3.040122,3.139470,2.692968,2.871075,zero 
7.391383,8.190124,8.772570,8.887749,8.776062,8.577790,8.817392,8.755381,8.508713,7.010254,4.465941,4.373127,3.430025,2.855092,3.036529,3.031504,3.400227,3.665198,3.257560,3.388782,zero 
7.666385,8.207394,8.700417,8.752819,8.622755,8.517471,8.859754,8.787841,8.520681,7.035694,4.595400,4.600510,3.761300,3.334549,3.550514,3.394731,3.632127,3.974239,3.657447,3.913981,zero 
7.144298,7.888589,8.213906,8.188892,8.061746,7.746105,7.888379,8.091274,7.964740,6.525397,4.098716,3.898190,2.998554,2.553851,2.846767,2.893217,3.125350,3.328964,2.979337,3.265859,zero 
7.051613,7.562859,7.669373,7.664592,7.591792,7.232627,7.204122,7.418189,7.387593,6.014089,3.644120,3.279904,2.459932,2.053726,2.348638,2.544237,2.860845,2.950448,2.535039,2.828220,zero 
7.162528,7.153740,7.029611,6.997346,7.007240,6.702152,6.650515,6.802508,6.756467,5.521949,3.315050,2.905607,2.395389,2.112148,2.297361,2.498893,2.806670,2.831825,2.429227,2.688512,zero 
6.970140,7.356124,7.537713,7.481711,7.471732,7.138197,7.239570,7.467347,7.367113,6.061066,3.762488,3.539478,2.959722,2.620387,2.751345,2.838186,3.107013,3.213357,2.859660,3.001350,zero 
7.340912,7.950363,8.541071,8.551669,8.437372,8.084534,8.325566,8.609755,8.508664,7.003584,4.509654,4.430717,3.665114,3.342651,3.479275,3.473925,3.673238,3.825062,3.546630,3.746315,zero 
7.426965,7.646291,8.302965,8.572515,8.446953,8.104750,8.279330,8.555895,8.525508,7.051629,4.599815,4.420537,3.486961,3.200061,3.409255,3.459203,3.566742,3.703020,3.541072,3.778588,zero 
7.281099,7.471027,8.060263,8.456012,8.331002,7.878552,7.919264,8.253687,8.238059,6.825853,4.351482,4.084555,3.089624,2.693369,2.848835,3.022277,3.200775,3.408405,3.265208,3.381116,zero 
7.313591,7.735223,8.113640,8.366011,8.365177,7.940466,7.949167,8.248723,8.166632,6.801046,4.247170,3.892109,2.877174,2.341721,2.506789,2.734486,2.999355,3.197494,2.934775,3.053159,zero 
7.503539,8.270133,8.770333,9.059991,9.235014,8.921699,8.952136,9.219736,9.124814,7.663801,4.852140,4.524165,3.319755,2.633145,2.800060,2.938405,3.247056,3.525344,3.240408,3.254586,zero 
7.410852,8.584411,9.363200,9.719772,9.803750,9.370199,9.369769,9.732482,9.683716,8.101823,5.171318,4.866252,3.542150,2.883586,3.092361,3.139821,3.474343,3.891698,3.644105,3.655636,zero 
7.019570,8.170061,9.012029,9.423528,9.371852,8.842100,8.775526,9.207922,9.246733,7.714469,4.992660,4.724694,3.414225,2.764010,2.959962,3.026085,3.335413,3.777165,3.568272,3.600821,zero 
7.155142,8.091740,8.783788,9.113142,9.053713,8.538493,8.494186,8.920217,8.865246,7.380715,4.785772,4.513528,3.290272,2.622259,2.766571,2.918468,3.274063,3.549845,3.360358,3.414067,zero 
7.762346,8.379553,8.732220,8.852453,8.758954,8.300580,8.315997,8.695443,8.508328,7.049177,4.535277,4.196763,3.122538,2.520158,2.691426,2.958094,3.294295,3.336386,3.081386,3.280511,zero 
8.337147,8.598291,9.056321,9.357567,9.194599,8.787076,8.806051,9.160234,9.073335,7.524247,4.872243,4.505328,3.311699,2.773880,3.007072,3.293480,3.579500,3.701607,3.439534,3.688302,zero 
7.650885,8.234341,9.057774,9.501324,9.294335,8.857052,8.884516,9.235201,9.235773,7.657088,4.921063,4.673468,3.402971,2.771059,2.887555,3.118681,3.357321,3.572104,3.359000,3.366529,zero 
6.740063,7.930305,8.811044,9.092336,8.987618,8.622085,8.679742,8.894887,8.806646,7.285947,4.629105,4.466939,3.265226,2.546439,2.636981,2.778391,3.134842,3.371182,3.061116,2.990703,zero 
6.942323,7.895262,8.613993,8.822143,8.780636,8.562500,8.573965,8.614034,8.517095,6.986246,4.465618,4.382835,3.194720,2.448745,2.578756,2.664358,3.150512,3.327895,3.000100,3.099608,zero 
7.548370,8.261760,9.036734,9.436225,9.398832,9.081479,8.932758,9.021666,9.037677,7.436022,4.848074,4.782628,3.514230,2.799968,2.871183,2.901060,3.296239,3.508516,3.397357,3.604584,zero 
7.545884,8.455421,9.382080,9.762777,9.646469,9.186412,9.127828,9.376924,9.406797,7.776331,5.049722,4.983776,3.747871,3.176669,3.310252,3.341632,3.668925,3.863945,3.722025,3.878929,zero 
7.195251,8.160658,9.079534,9.373342,9.278723,8.895807,8.990100,9.221879,9.180113,7.581188,4.883781,4.841718,3.693379,3.163723,3.300414,3.254728,3.497602,3.728775,3.584600,3.758513,zero 
7.188466,7.798952,8.589464,8.956580,8.987301,8.720422,8.886709,9.047562,8.938654,7.413686,4.747094,4.706588,3.694146,3.138636,3.160038,3.037293,3.148075,3.550280,3.505615,3.606250,zero 
7.150445,7.723818,8.605771,9.095530,9.055443,8.660242,8.722155,8.974912,8.914918,7.374503,4.777526,4.749470,3.686087,3.106250,3.095757,3.052965,3.095397,3.537474,3.612185,3.633199,zero 
6.978671,7.754936,8.725816,9.219452,9.077211,8.576642,8.567346,8.911842,8.952509,7.408721,4.801872,4.731583,3.513696,2.946325,3.057630,3.145253,3.337823,3.692995,3.590190,3.522910,zero 
6.917193,7.735236,8.666885,8.989631,8.809259,8.318695,8.411765,8.791077,8.806895,7.264855,4.674902,4.630740,3.555740,3.128262,3.272132,3.347020,3.645393,3.837358,3.603968,3.642810,zero 
7.082056,7.996442,8.897994,9.103802,8.954457,8.470449,8.649341,8.993609,8.926519,7.375242,4.736395,4.724883,3.795738,3.358653,3.388326,3.439534,3.746153,3.870024,3.657085,3.697814,zero 
7.446643,8.334674,9.265028,9.680467,9.656038,9.191074,9.252013,9.490032,9.382066,7.777969,4.985684,4.949346,3.869809,3.259039,3.186901,3.219452,3.468789,3.814199,3.823130,3.781272,zero 
7.864943,8.815084,9.634738,10.109772,10.297280,10.026302,10.075302,10.185277,10.001773,8.291442,5.293591,5.250466,4.033225,3.285945,3.149440,3.016248,3.176794,3.683627,3.717189,3.723023,zero 
7.490222,8.357393,9.130444,9.623950,9.820865,9.591889,9.602570,9.705277,9.580112,7.987703,5.168888,5.087431,3.819513,3.041427,2.998604,2.901021,3.099137,3.545752,3.465233,3.401775,zero 
7.187964,8.017170,8.906634,9.439592,9.424794,8.962333,8.925382,9.231431,9.230335,7.736070,5.111189,4.992092,3.749028,3.111041,3.165238,3.205531,3.428511,3.790947,3.692508,3.620730,zero 
7.321333,8.208388,9.148972,9.578438,9.440398,8.887079,8.878108,9.255201,9.309988,7.797443,5.149607,4.971304,3.773782,3.270209,3.379077,3.431215,3.702334,4.060854,3.928073,3.970503,zero 
7.406726,8.481758,9.453305,9.730824,9.634697,9.245193,9.307641,9.533716,9.487909,7.873063,5.163993,5.032550,3.780513,3.252614,3.391412,3.347533,3.678677,3.972180,3.790730,3.998231,zero 
7.689475,8.849790,9.743620,10.013869,10.017938,9.758661,9.781971,9.845922,9.760329,8.059198,5.206717,5.094206,3.810489,3.218995,3.321880,3.196839,3.537866,3.846733,3.571928,3.832915,zero 
7.413486,8.734907,9.558683,9.807643,9.726523,9.307719,9.292493,9.563658,9.562495,7.882757,4.985032,4.793708,3.505641,2.908884,3.121746,3.172566,3.555561,3.817041,3.408028,3.574374,zero 
6.982018,8.332509,9.018897,9.156465,9.037761,8.654857,8.709390,9.018014,9.000924,7.393226,4.630152,4.456468,3.168358,2.490777,2.759087,2.910706,3.258661,3.551422,3.123506,3.237211,zero 
7.007571,7.960918,8.552115,8.728156,8.709772,8.418023,8.520295,8.824944,8.803607,7.249850,4.555694,4.430611,3.284599,2.611240,2.782476,2.871793,3.146607,3.450900,3.111346,3.256178,zero 
7.485192,8.111432,8.811520,9.112890,8.995783,8.535144,8.592224,9.054871,9.154914,7.533131,4.803821,4.677617,3.659220,3.149794,3.232772,3.293081,3.577332,3.878641,3.561209,3.820575,zero 
7.440968,8.201936,9.017932,9.352737,9.144194,8.588861,8.628353,9.068658,9.183759,7.616071,4.893791,4.629430,3.525951,3.028390,3.171006,3.282045,3.687299,4.085331,3.734658,3.933254,zero 
6.771647,7.897630,8.682501,8.854341,8.674134,8.148097,8.311055,8.693549,8.684196,7.217754,4.529004,4.190378,3.157353,2.637139,2.831274,2.980250,3.366184,3.689528,3.303679,3.363019,zero 
6.472298,7.609304,8.235474,8.299786,8.170644,7.726046,7.918784,8.264394,8.159231,6.755736,4.198885,3.894249,2.969081,2.479757,2.677118,2.821429,3.058360,3.165618,2.847834,2.934076,zero 
6.716896,7.935770,8.488932,8.621127,8.580440,8.140274,8.241739,8.605512,8.426099,6.990490,4.415800,4.134065,3.171362,2.647254,2.756249,2.818331,2.984733,3.198404,3.035121,3.131799,zero 
7.142176,8.307592,9.013449,9.297803,9.306367,8.798418,8.899868,9.261288,9.100489,7.550820,4.821623,4.660596,3.718732,3.242196,3.223125,3.163190,3.284527,3.777135,3.764466,3.871263,zero 
7.644740,8.700129,9.466496,9.830536,9.898057,9.411937,9.502258,9.855681,9.751800,8.088586,5.120395,4.987371,3.992878,3.453396,3.372353,3.301944,3.457926,3.967319,3.942100,3.996200,zero 
7.882224,8.821873,9.593860,10.061635,10.186989,9.803447,9.827325,10.071988,9.993429,8.307320,5.262988,5.132476,3.951390,3.198840,3.088537,3.109187,3.310849,3.628479,3.534450,3.511711,zero 
7.428643,8.079527,8.931389,9.400856,9.304589,8.920511,8.980450,9.262128,9.282259,7.676385,4.962261,4.922280,3.768858,3.065179,2.999251,3.060807,3.242530,3.370704,3.198550,3.267401,zero 
6.799674,7.645570,8.495575,8.748313,8.568451,8.169469,8.278641,8.585395,8.581304,7.096395,4.586135,4.483091,3.356703,2.774330,2.902245,2.989852,3.278221,3.377891,3.140437,3.231247,zero 
6.691910,7.455297,8.005349,8.099327,7.947158,7.574928,7.689953,7.974756,7.945811,6.613494,4.256651,4.041451,3.008400,2.482925,2.745352,2.956114,3.287568,3.311386,2.961409,3.053454,zero 
7.261238,7.473127,7.829540,8.091320,8.002862,7.812602,7.856238,7.902498,7.927871,6.663644,4.398842,4.197237,3.170495,2.638333,2.923145,3.089293,3.458271,3.696203,3.333173,3.453321,zero 
7.503815,7.569391,7.928040,8.196164,8.135261,8.019608,8.103729,8.073953,7.979377,6.643932,4.388143,4.293644,3.399083,2.862618,3.036428,3.059466,3.447786,3.713196,3.357502,3.557353,zero 
7.265451,7.622160,7.861000,7.959836,7.921345,7.706605,7.810363,7.953316,7.795876,6.429461,4.093848,3.892657,3.083609,2.584171,2.766521,2.760436,3.049070,3.262945,2.936296,3.085691,zero 
7.310056,7.575823,7.630768,7.640340,7.690146,7.438259,7.456796,7.603967,7.521368,6.205059,3.858549,3.596038,2.837493,2.363254,2.565409,2.660117,2.999374,3.136575,2.789943,2.822369,zero 
7.356701,7.600952,7.832222,7.959380,8.110588,7.874883,7.938177,7.956390,7.861113,6.587810,4.126857,3.926280,3.146437,2.642997,2.791627,2.921662,3.340366,3.500836,3.139556,3.017386,zero 
6.752205,7.513331,7.966329,8.088412,8.127447,7.685536,7.809893,8.123418,8.051326,6.737031,4.166504,3.889698,3.019414,2.544919,2.759891,2.935926,3.267423,3.413772,3.045884,3.047501,zero 
6.555842,7.633824,8.060539,8.129292,8.120605,7.567938,7.606652,8.154272,8.138807,6.793283,4.196708,3.826840,2.884523,2.384611,2.626354,2.799009,3.076395,3.278834,2.922073,3.010226,zero 
6.519418,7.514744,7.933535,7.996113,7.924960,7.415412,7.399248,7.948668,7.967008,6.601143,4.163955,3.891292,2.940548,2.400016,2.580210,2.693421,2.889317,3.090120,2.781021,2.886424,zero 
6.442448,7.666649,8.251600,8.329937,8.269336,7.822317,7.904733,8.328832,8.246017,6.811510,4.339089,4.170793,3.081370,2.407503,2.559843,2.743133,2.963286,2.998550,2.669979,2.765191,zero 
6.595402,7.732349,8.258204,8.374036,8.351830,7.885556,7.899773,8.298963,8.296510,6.865669,4.300695,4.053980,2.894412,2.240258,2.511961,2.757809,3.152316,3.195167,2.737236,2.879837,zero 
6.793287,7.632329,8.032330,8.132035,7.992918,7.491992,7.518705,7.946453,8.019597,6.630309,4.082220,3.731045,2.614709,2.069697,2.492214,2.832086,3.238209,3.301395,2.747420,2.960773,zero 
7.057707,7.721027,7.943895,7.951080,7.827730,7.370539,7.441379,7.846193,7.798215,6.469550,4.021585,3.627889,2.592861,2.046865,2.422053,2.770922,3.069173,3.076072,2.600442,2.847512,zero 
7.280625,7.845589,8.163674,8.149299,8.052258,7.655923,7.769635,8.118886,7.970352,6.578484,4.167970,3.947923,3.038781,2.432452,2.566499,2.771211,2.979177,2.982420,2.663759,2.878988,zero 
7.329833,7.722497,8.325031,8.569754,8.461882,8.085404,8.224804,8.561262,8.527705,7.020620,4.556636,4.641096,3.896132,3.315085,3.174115,3.184329,3.359311,3.520272,3.363417,3.563859,zero 
7.584325,8.037118,8.649785,9.058642,9.111133,8.793417,8.890713,9.105262,9.063754,7.519314,4.899310,5.015391,4.284520,3.765281,3.625090,3.469169,3.590559,3.955657,3.875631,4.062170,zero 
7.566107,7.989693,8.590922,8.921168,8.963892,8.788627,8.900179,8.882632,8.826203,7.327616,4.794598,4.870169,4.044876,3.588966,3.644340,3.432656,3.561011,4.048849,3.891412,4.094421,zero 
6.960249,7.786167,8.496469,8.669267,8.559349,8.199385,8.317294,8.488121,8.500002,7.037481,4.471318,4.352858,3.365104,2.889418,3.117369,3.156583,3.475488,3.852858,3.480003,3.566815,zero 
6.556323,7.898902,8.655553,8.778179,8.724133,8.207886,8.317824,8.698023,8.655110,7.194021,4.449267,4.158544,3.045349,2.516622,2.769101,2.936128,3.354521,3.656079,3.224166,3.192623,zero 
6.670609,7.846707,8.531700,8.738820,8.832841,8.323144,8.381657,8.734283,8.606093,7.192704,4.459731,4.118074,3.002934,2.439245,2.632666,2.855397,3.327041,3.541457,3.135606,3.141368,zero 
7.020536,7.787080,8.226268,8.343160,8.454051,7.934444,7.981222,8.324757,8.121787,6.818865,4.241478,3.766352,2.816166,2.306903,2.498328,2.817690,3.276720,3.293749,2.871596,3.059890,zero 
7.172507,8.044893,8.391098,8.369268,8.269413,7.728457,7.807050,8.211203,8.056340,6.671045,4.108452,3.641079,2.804921,2.381988,2.611564,2.897714,3.301211,3.274379,2.846044,3.167228,zero 
6.974095,8.046993,8.635049,8.628045,8.387934,7.864079,7.974012,8.387316,8.240071,6.764233,4.306755,4.074439,3.221004,2.790286,2.968458,3.118274,3.455352,3.448002,3.208758,3.450357,zero 
6.942979,7.787478,8.631399,8.943012,8.718231,8.235909,8.224866,8.469826,8.343969,6.853951,4.545882,4.551923,3.526598,2.981247,3.072016,3.154488,3.358131,3.591448,3.671641,3.729878,zero 
7.506589,8.130649,8.959706,9.388049,9.165761,8.777536,8.696764,8.784368,8.680596,7.149314,4.863429,4.948715,3.908136,3.305419,3.315604,3.374421,3.497079,3.784900,3.942316,4.043799,zero 
7.708040,8.531199,9.426665,9.838346,9.703536,9.368380,9.320254,9.362199,9.288047,7.726498,5.127228,5.127094,4.004195,3.285565,3.270098,3.265106,3.556865,3.860972,3.825117,3.891819,zero 
7.561964,8.029832,8.851825,9.342510,9.277564,9.005195,8.935378,9.017191,9.043407,7.572324,5.005031,5.033958,4.030762,3.310744,3.213769,3.044076,3.247574,3.607580,3.597867,3.667290,zero 
7.583650,7.896922,8.512542,8.953163,9.041898,8.838648,8.884397,8.931940,8.906529,7.496808,4.933899,4.940238,4.090075,3.536917,3.480655,3.212930,3.300288,3.796819,3.772795,3.860089,zero 
7.044308,7.839743,8.606358,8.948029,8.906899,8.595606,8.700477,8.875711,8.839492,7.399865,4.855899,4.820600,3.841532,3.246748,3.240299,3.120843,3.174148,3.528105,3.426836,3.488073,zero 
6.894929,7.702731,8.266026,8.384398,8.182889,7.790232,7.921359,8.236423,8.188595,6.801289,4.357026,4.152643,3.155062,2.571954,2.757866,2.915666,3.034289,3.140821,2.888211,3.078122,zero 
7.371003,8.093865,8.466019,8.462655,8.287305,7.906578,8.019798,8.259847,8.115272,6.752947,4.334827,4.014051,3.038184,2.453280,2.664572,2.916978,3.113242,3.075856,2.807621,3.013284,zero 
7.672682,8.946368,9.645329,9.765357,9.646567,9.276902,9.359142,9.556930,9.391139,7.820921,5.046579,4.743169,3.466353,2.685828,2.802899,2.948745,3.245389,3.404675,3.209174,3.271814,zero 
7.328489,8.768447,9.588282,9.785711,9.705916,9.324358,9.403582,9.616328,9.482007,7.884201,5.047788,4.787463,3.422855,2.595818,2.696729,2.832223,3.205571,3.508094,3.247214,3.250639,zero 
7.022291,8.052039,8.646245,8.766983,8.720038,8.417256,8.558500,8.761651,8.622715,7.171802,4.588274,4.396040,3.177984,2.473549,2.656430,2.817455,3.173088,3.381703,3.032438,2.959638,zero 
7.463609,8.446081,9.171873,9.405546,9.429407,9.136070,9.304266,9.379720,9.180783,7.736925,4.975529,4.823720,3.577151,2.806922,2.923084,3.078190,3.489539,3.760172,3.467408,3.136195,zero 
7.544720,8.561327,9.333002,9.677336,9.801176,9.559316,9.658821,9.577508,9.379828,7.936901,5.110669,5.012912,3.795335,2.957225,2.977871,3.034700,3.450631,3.846842,3.669924,3.318208,zero 
7.373252,8.128907,8.774177,9.200678,9.442582,9.298006,9.360316,9.223598,9.012244,7.627155,4.951696,4.883195,3.845177,3.084595,3.013410,2.976637,3.280078,3.692480,3.610328,3.393952,zero 
7.221981,8.178499,8.891887,9.281330,9.343629,9.017655,9.016476,9.078999,8.882675,7.473452,4.880510,4.741030,3.685846,2.892101,2.845512,2.941847,3.186584,3.362503,3.299819,3.174113,zero 
