p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, p16, p17, p18, p19, p20, label 
7.363064,6.677458,7.247172,6.644792,6.803899,5.690126,6.381806,6.741749,6.489061,6.224019,2.861012,3.737161,2.530164,2.191791,2.237615,1.262624,3.165692,3.730468,1.500342,3.274574,zero 
7.756430,5.679737,6.501037,6.648760,5.121156,5.998896,6.370886,5.763332,6.838400,5.349138,3.051807,4.094900,2.340745,2.304779,1.234912,2.523673,2.947040,2.331601,2.363944,1.983884,one 
7.064393,9.442152,9.965810,10.573074,10.559139,9.585985,9.652129,10.574890,10.079042,10.824187,1.787429,8.316275,2.463601,3.458925,2.766242,3.477965,3.023451,4.090955,3.186751,3.135751,zero 
7.982932,6.446275,7.440888,7.140625,6.325255,6.569678,6.562671,5.796625,7.566752,6.153816,3.175266,4.557665,2.929531,2.597343,2.746197,2.808042,4.582758,1.233218,2.659200,1.950239,zero 
7.769459,7.382168,7.425152,7.788254,5.203754,6.548871,6.676580,7.042229,7.217236,5.833915,3.031086,4.917705,2.074821,1.983300,1.095034,2.635650,2.927632,1.917264,1.762854,1.602998,one 
6.158510,8.418065,8.049315,7.469071,8.777961,7.447674,7.892888,8.601346,7.667999,8.365906,1.543737,5.638028,1.991326,1.643734,2.367547,2.008757,3.146981,2.751596,1.862351,2.601339,zero 
8.237254,5.092526,7.076817,6.688680,6.958261,6.117854,6.502005,6.337490,6.701703,6.485242,3.113704,1.250536,1.612135,1.770342,1.476174,1.707503,2.453424,2.540784,1.633631,2.447514,zero 
8.351256,6.418227,7.936681,5.681225,7.987163,6.410691,6.835390,7.055439,7.128963,7.216787,2.516605,4.208695,2.127129,1.305813,1.968344,1.622114,4.035047,1.919534,1.683166,1.943395,zero 
8.079056,5.233515,6.935211,6.434125,6.702753,5.964218,6.420729,6.197540,6.833047,6.189768,3.213101,1.008354,1.907754,2.033383,1.165997,1.933972,2.885792,1.961553,1.276019,1.926754,zero 
8.991298,7.520452,8.504245,6.345309,8.103766,6.860814,7.580532,8.340895,7.728105,7.682326,2.773802,4.229481,1.815083,1.183799,2.060080,1.595732,3.939543,2.759101,1.653203,2.715083,zero 
7.675793,6.925162,8.162713,9.318236,8.032250,8.070719,7.265897,8.768377,8.760033,8.172521,2.603620,6.665223,2.495000,3.272753,1.900172,2.781049,3.266109,2.970829,3.128919,3.605596,one 
8.471841,6.913841,6.873013,7.944063,7.445646,7.379831,7.415951,6.445275,6.858269,6.958006,3.099108,4.119180,2.504036,1.785960,2.025461,2.706976,4.631030,1.273888,2.167408,2.113031,zero 
8.474770,8.358587,7.106303,8.425870,8.530543,7.843326,7.674562,7.851485,8.449763,8.667410,2.570923,4.500236,1.564408,2.193341,3.460536,3.369178,3.907837,4.722143,2.299184,4.305621,zero 
8.177239,6.977556,7.309253,7.454141,6.944040,6.799250,6.521615,5.584459,7.508023,6.131705,3.276769,4.933873,2.708607,2.547276,2.661400,3.522115,4.957043,1.734136,2.653417,2.767347,zero 
8.355861,4.662600,7.055476,6.734051,7.042712,6.214301,6.615861,6.404185,6.654675,6.445706,3.158194,0.635842,1.901742,1.818181,1.307736,1.776753,2.516588,1.926263,1.277772,1.956929,zero 
7.418203,5.722717,6.545650,5.909213,7.901612,6.020256,6.502943,7.264879,6.593615,7.195645,2.225590,3.399962,1.511094,2.323376,2.712445,2.777260,2.764460,3.522407,2.353320,3.682253,zero 
8.640433,4.002130,6.985171,6.536985,7.646342,6.425671,7.039759,6.962738,6.378368,6.713655,2.350237,0.871327,1.687637,1.564395,1.414617,1.567324,1.563995,2.198547,1.033447,2.213108,zero 
7.975274,4.173391,6.477056,6.365866,6.551905,5.743617,6.385176,5.999116,6.765621,6.226345,2.822800,0.566504,2.209967,2.446015,1.544270,2.337963,2.479700,2.257770,1.624055,2.238879,zero 
7.796389,6.159142,6.782882,6.885405,6.112017,6.006790,6.155092,4.502898,6.851045,5.068739,2.885763,3.504843,2.067116,2.145415,2.033881,2.773945,3.955232,1.556241,1.902623,2.134995,zero 
9.004093,6.383937,7.097244,7.423254,5.435243,7.174816,7.514475,6.590899,6.864823,5.643114,3.046477,4.456518,2.615802,2.056405,1.164341,2.391357,2.901428,1.553176,1.593853,1.617392,one 
8.199694,4.803859,6.674494,7.260476,7.197432,6.730624,6.860769,7.402655,7.035564,6.792028,3.226863,4.220981,1.389311,2.562499,2.127475,3.043198,2.940038,3.383484,2.697593,3.808187,zero 
8.506603,6.068426,7.109674,6.142054,7.315289,6.273800,6.447242,6.483097,7.001873,6.679933,2.139939,3.087794,1.400645,1.175392,1.738945,1.494371,2.630799,3.134194,1.523511,2.785524,zero 
7.257882,6.494880,7.084097,5.430846,6.754263,5.277355,6.470380,7.233817,6.189410,6.617056,2.136173,3.992274,2.207049,1.472251,2.701309,1.414294,2.921860,2.896935,1.365115,2.715259,zero 
8.808420,6.862521,7.390572,6.758625,7.204774,6.649221,6.955092,6.887770,7.162899,6.516401,3.002519,1.839456,1.520681,1.699788,1.706273,1.717499,2.682376,2.718932,1.602796,2.812407,zero 
7.932724,5.561647,5.738182,6.990518,5.520965,6.139111,5.998500,5.870868,6.601017,5.628021,3.694490,4.067207,2.117300,3.102427,3.631355,3.761313,3.289852,4.155802,3.317913,4.046261,zero 
9.134535,9.324406,9.041529,8.502559,6.813246,8.095644,8.402879,8.416457,7.916428,7.009911,3.020365,5.400542,2.797228,2.135834,1.456231,2.440385,3.658205,1.891102,1.996525,1.713314,one 
8.505267,7.063508,7.568109,8.453168,6.320829,7.937158,7.457670,7.630832,8.259930,6.936261,3.246824,6.157114,2.484678,2.367997,1.307334,2.972422,3.243552,2.165405,2.314570,2.673813,one 
7.671528,6.749588,6.859935,6.733621,6.805060,6.243941,5.451443,6.882198,7.063120,6.501209,2.206950,3.637019,1.816430,1.955396,2.657893,1.609520,1.157465,3.782741,1.718246,3.454325,zero 
8.617146,7.412698,8.987954,7.681106,8.723656,8.136031,7.884002,8.716481,8.596627,7.996297,3.420357,6.608581,1.981986,1.576820,3.594354,2.613263,4.542990,3.770752,2.597666,4.245928,zero 
6.967668,6.528491,7.977621,7.153240,6.170071,5.982687,6.812547,6.811589,7.165072,6.115526,3.068722,5.019311,2.578287,2.169861,2.829293,1.399052,3.298073,3.146328,2.034031,3.090752,zero 
7.698501,5.877099,7.453501,6.638747,6.785122,6.531092,7.401742,6.953701,7.421137,6.854092,2.693821,5.010875,2.769713,1.825416,3.109108,1.622588,2.682654,3.661241,2.058360,3.530267,zero 
9.194688,6.230703,8.170539,8.760489,8.005020,9.054556,9.009820,8.156519,8.866007,8.019060,3.746472,7.759347,3.621010,4.347698,4.734535,3.825884,2.336612,5.657875,4.039355,5.601618,zero 
7.037266,8.045385,7.969428,7.258678,7.821164,6.469720,7.041834,7.958367,6.781921,7.409716,1.479732,4.808258,2.092881,1.808494,2.547275,2.454908,2.989869,2.986203,1.935151,2.884466,zero 
8.383596,7.951572,8.357203,8.705764,6.453773,7.869195,7.694254,8.353140,8.458197,7.378918,3.007133,6.289613,2.123901,1.948539,1.211382,2.675006,3.242560,2.027807,2.000626,2.318600,one 
8.273608,3.535430,6.591722,6.316419,7.003808,6.065538,7.009041,6.460093,6.652964,6.510778,2.479843,0.769164,1.738940,2.148279,1.267842,2.132508,2.050724,1.621768,1.107098,1.713595,zero 
7.700166,6.913586,7.842937,8.117839,5.842690,7.200980,6.717791,6.685831,7.594301,5.759356,3.311582,5.808763,2.806565,1.877258,1.614751,2.317379,3.847887,1.381455,1.965307,1.056291,zero 
7.632127,5.121833,6.974902,7.048858,6.250776,6.063750,6.677963,6.243281,7.075126,6.616761,2.862907,3.443964,2.886216,2.488590,2.197222,1.846713,3.117794,2.012609,1.598576,2.159708,zero 
8.792773,7.644483,8.804876,8.337217,8.020209,8.084638,7.176368,7.669870,8.829207,7.757350,4.342446,6.293758,3.763154,2.718722,3.512848,3.572167,5.873437,1.901906,3.673800,3.670930,zero 
7.612013,6.864832,7.077561,8.856485,7.783502,7.397076,6.624865,7.909714,7.001583,7.340129,3.288559,5.735707,2.062033,2.073640,2.392073,2.803531,3.949649,3.403436,2.030510,3.043641,zero 
7.653788,5.694530,6.280963,6.578434,5.441571,5.647015,5.957543,6.105647,6.289565,5.383235,3.157222,3.648625,2.503975,2.186178,1.785167,2.100514,3.022699,1.864588,1.751839,1.430036,zero 
8.106535,6.085657,6.067404,6.596617,6.471036,6.457141,6.757884,6.520766,6.498878,6.083645,2.766426,3.756863,1.424114,1.425709,3.111809,2.514278,3.152398,3.733384,1.773016,3.295012,zero 
8.456247,6.383034,7.605851,8.374397,7.104127,7.723690,6.912546,7.260012,7.448367,7.088305,4.349856,6.391479,3.224580,2.951861,3.162221,3.650531,5.307442,1.591533,3.429398,3.242803,zero 
8.130668,6.120484,6.817611,6.000678,5.742222,5.212841,6.170085,6.128834,6.126017,5.342674,2.687171,2.094188,2.013227,1.756916,1.081273,2.223454,2.553032,1.997070,1.487304,1.694797,one 
7.560656,5.383718,6.742947,7.501813,6.733883,7.203593,7.117906,6.862299,7.532317,7.234940,2.610135,5.764617,2.537032,2.719985,2.963122,3.226097,1.955966,3.378094,2.917857,3.204162,zero 
8.348934,6.766613,7.046187,8.236931,5.947858,7.639779,7.425620,7.102984,7.506414,6.760332,3.328265,5.413323,2.954746,2.697527,1.536517,2.508274,3.245018,2.207025,2.654792,2.270549,one 
8.926890,7.926179,7.960334,5.716199,8.260530,7.084146,7.772855,8.447378,6.786544,7.535803,2.637000,3.953018,2.200519,1.532689,2.073158,1.942905,3.950307,2.419020,1.744121,2.588343,zero 
7.260665,6.909485,8.205503,8.570486,8.991914,7.733166,8.552350,8.143826,8.398248,8.217507,1.320046,6.913488,3.101904,3.903172,3.355033,3.475919,2.549057,4.008632,4.044722,4.265037,zero 
7.770247,6.250937,8.137027,7.920145,7.199747,7.183979,7.065223,5.956039,7.840622,6.816834,3.758406,6.190585,3.318622,2.554432,3.448707,3.637963,5.024971,1.383351,3.424957,3.325294,zero 
6.382528,9.192639,9.302313,9.438715,10.133197,8.999029,9.673370,10.168228,9.592773,10.374283,1.438930,7.283235,2.254358,2.616841,3.088109,2.682909,2.643717,4.171913,2.460783,3.158480,zero 
7.673676,7.415252,7.565705,7.687980,8.456150,7.718606,7.346651,7.955997,8.264391,8.511276,2.797591,5.665245,1.487745,2.302227,3.842376,3.204413,4.424430,4.869457,2.877666,4.692761,zero 
8.806730,6.671424,7.037788,7.611588,7.925870,7.394156,7.389690,7.207028,6.356371,7.153928,2.776851,3.453735,2.536962,1.790118,2.064017,2.295686,3.924349,1.412301,1.712281,1.606961,zero 
8.421991,4.326119,7.006862,6.751416,7.199050,6.180411,6.662138,6.441519,6.434496,6.515883,2.659002,0.692745,1.726407,1.416301,1.234844,1.515098,2.041862,1.884854,1.084251,1.816062,zero 
8.503090,5.357362,7.316122,7.477402,6.178976,6.764446,6.691878,5.918916,6.810369,6.005272,4.217380,4.613446,2.866137,2.656828,2.587543,3.352372,4.426958,1.458104,2.847829,2.740007,zero 
7.925362,5.867762,7.303145,5.129014,7.361663,5.791383,7.251300,7.059887,6.796089,7.020437,2.366112,3.402321,1.770435,1.221316,2.585188,1.649091,2.631888,3.484338,1.326167,2.982439,zero 
8.303856,5.613456,6.814398,7.265805,6.339074,6.572939,6.202652,5.007957,7.095875,5.843783,3.051225,4.630953,1.738053,3.138980,3.295126,3.423787,4.203158,3.270233,3.064740,3.453894,zero 
8.648789,5.186018,7.129388,6.681104,6.837276,6.051121,6.730678,6.431902,6.107943,6.198572,2.930078,3.086247,2.473306,1.964285,1.390813,2.640994,3.488494,1.598379,1.404918,1.217593,zero 
8.889070,7.981586,8.652980,9.225010,8.454659,8.583887,8.166571,6.863605,8.157196,7.972806,3.227214,5.577641,3.052679,2.335711,2.495800,2.742330,5.090494,1.248662,2.248288,2.063580,zero 
7.998759,7.471933,7.907439,7.413424,6.487668,6.555423,6.665653,6.332966,7.788855,5.953159,3.656246,4.301698,3.137567,2.587336,1.863144,2.651035,4.349007,1.612864,2.306092,1.622162,zero 
7.672064,7.526625,6.781869,7.630287,6.907956,6.928333,5.509347,6.966195,7.467316,6.656637,2.071941,4.728131,2.403764,1.993523,2.547731,1.910261,1.200530,3.769254,1.906280,3.156881,zero 
8.969862,8.738376,5.980031,8.665635,8.430096,8.684488,7.553205,8.359279,8.041388,8.366141,3.429841,4.271083,1.386746,2.285166,3.045829,3.342984,3.446000,4.689280,2.692396,4.531992,zero 
7.996768,7.115189,7.478591,7.237628,6.129037,6.664698,6.873883,5.400976,7.449401,5.686808,3.234839,4.235393,2.844897,2.313258,2.123663,2.541917,4.308858,1.144233,2.220759,1.618826,zero 
8.263994,6.434671,7.509051,7.758471,6.843074,6.942727,7.581229,7.596477,6.894219,6.567982,3.285579,4.881470,2.939963,2.214726,2.550980,2.083807,3.305203,3.181665,1.495688,3.205776,zero 
9.257688,8.856377,8.900461,8.440317,6.766191,8.179373,8.388926,8.741160,8.191401,7.327614,2.784370,5.750676,2.442277,2.224983,1.532624,2.593964,3.229080,2.234743,2.208610,2.542321,one 
8.862241,6.329439,7.209154,7.657899,7.045069,7.317614,7.036285,4.946820,6.774766,6.162299,3.038253,3.509847,2.613044,2.076380,2.041989,2.492330,4.357038,1.131811,1.955127,1.849383,zero 
7.992495,7.437498,8.554032,6.646203,8.000775,6.773667,6.748051,8.010712,7.844204,7.284396,3.120579,5.282786,2.429929,1.975051,2.151528,2.199725,4.023872,2.782866,2.531686,3.521305,zero 
8.595704,7.535821,7.503455,8.847652,6.821194,8.023766,6.689847,7.485084,8.364809,6.977539,2.752292,5.991901,2.762143,2.507034,3.225695,3.005505,1.352278,3.981794,3.113646,4.176272,zero 
8.952965,3.660167,6.493559,6.792551,7.236970,6.670909,7.152863,6.707704,6.461056,6.863280,1.772604,1.184073,1.389972,1.557216,1.366573,1.643336,1.694796,2.423991,1.198081,2.190038,zero 
7.700865,6.889047,7.564630,5.357860,8.012689,6.566421,7.757460,7.381972,6.960521,7.653690,2.089708,4.423292,1.916147,1.117802,2.567769,1.661158,3.797548,3.425686,1.282110,2.495527,zero 
8.191135,6.228742,6.599055,7.369378,6.181712,6.626941,4.911507,7.144320,6.770844,6.161819,2.732086,4.464542,2.342603,2.431882,2.805604,2.360280,0.981612,3.530646,2.473044,3.380584,zero 
7.760495,5.276630,6.187711,6.827732,5.694204,5.468444,6.194068,6.029279,5.932631,5.765538,3.114416,2.878694,2.402104,2.238815,1.680221,2.901838,2.947977,2.128679,1.764462,1.821568,zero 
8.629730,8.195478,8.227167,5.868822,8.758079,6.922910,7.867776,7.584708,7.030312,7.579120,1.983922,3.495712,1.922948,1.206813,1.979020,1.743687,3.846425,2.369848,1.459840,2.358306,zero 
9.280707,6.239199,7.403917,7.160472,7.601455,6.900714,6.904440,7.093078,6.769533,6.772648,2.677152,1.289354,1.835804,1.883203,1.918256,2.049957,2.453774,3.172503,1.513585,3.018963,zero 
8.920083,7.590864,8.421914,9.111154,7.067492,8.501892,7.865178,8.329474,7.998797,7.243574,2.641447,5.991802,2.320795,2.252890,1.749971,2.519982,2.815038,2.882762,2.417168,2.665416,one 
8.174960,5.854591,7.123449,6.546552,6.589419,5.983214,6.441981,6.313838,6.742755,6.085076,3.203469,1.314120,1.806748,1.770071,1.476360,1.771486,3.022267,1.908720,1.553183,2.195074,zero 
8.956565,5.230184,8.018512,7.254762,7.821248,7.046796,6.826266,7.197251,7.089399,6.617819,3.970758,5.171131,2.550800,3.096845,2.180447,3.547938,4.458115,2.385249,2.885635,3.600857,zero 
7.315084,7.123773,7.150760,8.055835,7.207371,6.942320,6.293575,7.183540,7.678013,7.050620,2.429868,4.682062,1.817904,2.156376,3.199103,2.031082,1.543025,4.563662,2.220907,4.098252,zero 
8.789753,7.357079,7.651723,8.208565,6.667581,8.140391,7.300136,7.430939,7.700648,6.377122,3.254878,5.900250,2.785780,2.184004,1.673411,2.269082,3.951565,1.720396,2.248553,1.305176,zero 
7.630654,5.083088,6.189921,7.150010,5.695821,6.574585,6.337467,6.216717,6.727310,5.903149,3.105538,5.153153,3.315391,3.130519,3.605034,3.141855,1.635561,4.019796,3.393111,3.975775,zero 
5.846514,7.626333,8.212734,7.957951,7.994396,6.773102,8.341585,8.192163,7.577786,7.837572,1.442969,5.464658,2.380232,2.443755,3.076153,2.580628,2.664728,3.351274,2.514895,2.858185,zero 
7.864031,7.199096,8.592775,7.323155,7.793774,6.597311,7.486038,7.283045,7.567835,7.068869,3.593688,5.758943,3.391975,2.474728,2.634912,1.830445,4.924486,2.648429,1.790160,2.898169,zero 
8.221311,7.287358,7.911959,8.539186,6.285936,7.739351,7.517994,7.679872,8.132214,6.925220,3.766575,6.171445,2.251700,2.354079,1.476043,3.180457,3.893617,2.839333,3.052170,2.960412,one 
8.242428,6.268949,7.663700,7.771584,7.069091,7.473565,7.208335,7.922667,8.242290,7.250273,3.325317,5.969794,2.551203,2.247260,1.914095,2.315999,3.718399,1.986499,2.147929,1.693101,zero 
7.678659,6.583566,6.945063,7.693871,5.304650,6.639864,6.387684,6.247974,7.037638,5.278069,3.496494,4.989459,2.892895,2.257856,2.006170,2.678053,3.842909,1.352734,2.067648,1.023881,zero 
7.389219,7.383391,7.171724,8.054336,8.041459,7.922240,7.076261,8.409548,8.486417,8.737410,3.122382,6.224286,1.916877,2.064930,3.493750,2.934009,4.232495,4.352459,2.297185,3.914901,zero 
8.520860,4.660723,6.727426,6.613338,7.314206,6.385158,7.286228,7.121082,6.485860,6.907216,1.642195,1.165207,1.423162,1.614912,1.710723,1.592123,1.441364,2.428000,1.143044,2.553246,zero 
8.145659,7.150864,8.006174,6.704755,6.450306,6.174304,6.830280,6.819130,6.929700,5.569577,3.147365,4.264666,2.129905,1.871673,1.410273,2.096002,3.486049,1.465142,1.539723,1.224277,zero 
7.837391,6.878942,6.698511,7.543232,5.513619,6.350529,6.239877,6.095008,6.928153,5.512911,3.173301,4.229671,2.836404,2.818580,1.522208,3.400662,3.044864,2.711745,2.522056,2.764498,one 
7.990567,7.252199,7.016135,6.534460,7.456253,6.700896,7.549666,7.166114,6.148574,7.024845,2.486524,2.723444,1.676932,1.535030,2.820613,1.683556,2.744435,4.241371,1.064392,3.424297,zero 
8.703192,4.480955,6.614101,6.516857,7.214987,6.536884,6.783911,6.181744,6.199880,6.202331,2.375697,1.671615,1.819419,1.717910,1.368259,1.962184,3.330840,1.302188,1.275054,1.665015,zero 
7.983234,5.906779,7.343005,5.849711,7.348611,5.869384,6.779944,6.769637,6.571199,6.702838,2.442197,2.671094,1.715670,1.042717,1.608647,1.232328,3.182127,2.398021,1.222093,2.120519,zero 
8.290462,6.633934,7.028765,7.562540,5.543918,6.775920,6.428965,6.267165,6.677210,4.996930,3.680340,4.463580,2.910841,2.483482,1.880867,2.718456,3.938184,1.351513,2.174306,1.046530,zero 
8.586949,5.134080,6.434327,7.127047,6.377158,6.568374,5.987008,5.754265,6.594726,5.639428,3.248513,3.702277,2.200985,2.257190,1.563080,2.631194,3.674279,1.394865,2.057746,2.355382,zero 
8.177699,6.056511,6.482617,7.253169,5.495062,6.150814,5.894164,5.885662,6.322961,5.259249,2.561924,2.983428,2.142187,1.840645,1.173171,2.169914,1.991318,2.372434,1.330929,1.719015,one 
8.416380,6.527519,6.650481,6.513460,5.182473,5.769176,6.403396,5.949919,6.089487,5.128693,2.947862,2.610176,2.301061,2.141496,1.069054,2.547994,2.488427,1.760331,1.539918,1.537439,one 
9.059117,7.132775,8.120751,8.804341,6.433106,8.007710,7.454485,8.505574,8.352245,7.429418,3.080840,6.097422,2.280447,2.331625,1.368544,2.803596,3.390987,2.119692,2.103624,2.319680,one 
7.579276,6.138957,6.469550,7.206381,5.145254,5.838449,5.973891,5.498721,6.284148,4.869324,2.921201,3.476458,2.621231,1.870033,1.414690,2.571856,3.223289,1.657139,1.681257,0.957453,zero 
7.717683,7.479477,6.841177,8.224559,7.385443,7.246353,6.931710,6.654522,7.211335,7.014799,2.838036,4.713897,1.883997,1.956428,2.039740,2.869795,3.278394,2.717851,1.567585,2.091987,zero 
8.062418,8.324799,8.601274,6.672632,8.339525,7.033317,8.084644,8.876539,7.455408,8.053523,2.790477,5.582609,2.273079,1.660061,2.381001,1.666738,3.828876,2.997642,1.803092,2.617359,zero 
7.880408,6.134989,6.830525,8.116734,6.225008,6.559308,5.939312,6.631067,7.157886,6.477479,2.227252,4.680107,2.156834,1.865471,1.438105,2.915320,2.387073,2.380607,1.552970,1.871209,one 
8.321111,6.346591,7.165939,6.706797,6.438966,6.320516,6.369040,5.720197,7.181453,5.931838,3.145046,3.447423,2.327994,1.986245,1.670412,2.361120,4.211274,1.172196,2.150288,2.072005,zero 
7.670416,6.763038,6.557421,7.418835,6.252628,6.857162,5.439631,6.681734,6.945737,6.037374,3.003584,4.651399,2.659590,2.680180,3.187967,2.650064,1.384281,4.062517,2.736383,3.806637,zero 
8.575998,6.656177,8.279022,7.940093,6.605089,7.187951,7.082752,6.988262,7.638627,6.484557,4.316908,5.604327,3.432035,2.616149,2.761182,3.599963,4.807369,1.558793,2.657581,3.203642,zero 
8.003213,6.040166,6.520971,6.797703,5.920178,6.228015,6.200253,6.632783,6.436621,5.460572,3.322333,3.716022,2.494095,2.462035,1.387439,2.667467,3.089841,2.315649,2.203071,1.565154,zero 
8.053295,6.986389,8.233568,8.098449,8.983644,8.623300,9.041108,8.129529,8.874906,9.004576,1.696556,6.939406,2.570444,2.569985,3.532698,2.289995,3.278355,4.180303,3.285046,3.410591,zero 
7.356992,7.387169,8.388943,7.863492,7.085362,6.144831,7.944522,6.784106,6.942109,6.272723,3.102495,4.005403,2.478083,1.830984,2.072178,1.308555,3.086386,3.302650,1.373088,2.925089,zero 
8.806337,8.130785,8.074803,7.769523,8.290930,7.591869,7.921935,8.319307,6.413285,7.425239,3.649969,4.567303,2.509178,1.778237,2.005802,2.036234,4.774594,2.394267,1.438694,2.594981,zero 
7.055329,6.773867,7.535559,6.601343,6.960337,5.513549,6.966377,6.665998,6.382870,6.025133,2.929342,3.849982,2.585598,1.880399,1.987280,1.215874,3.373866,3.091590,1.272258,2.612262,zero 
8.147613,7.868302,7.431515,8.577706,7.296425,7.704655,5.279402,7.987431,7.527283,7.160587,2.241627,5.078451,2.134658,1.951534,2.340270,1.973146,1.411662,3.688980,2.181836,2.990523,zero 
7.878743,8.371725,7.733857,8.906735,8.163172,7.932591,6.088361,8.675598,7.849971,7.987703,2.395247,5.288069,2.179608,2.361824,2.675550,2.210152,1.538349,4.370577,2.359611,3.666546,zero 
7.612515,8.666698,8.386228,7.311559,8.950835,7.123500,7.729215,8.484555,7.585776,8.180953,3.050634,4.964059,2.202317,1.951066,3.004601,1.972614,2.968905,4.400311,2.055769,3.712653,zero 
