p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,label
6.657869,9.511976,10.209922,9.518364,10.890982,8.840984,10.281732,10.173158,9.72533,10.472099,0.839823,6.952416,1.820636,2.650002,2.656485,2.530535,3.498612,3.818948,2.493158,3.059264,zero 
7.749589,7.995425,9.129362,8.592731,9.091595,7.938332,9.807778,8.36833,8.909133,8.72277,0.847324,6.261705,2.173544,2.871805,3.444402,2.247337,3.476373,4.582349,2.126585,4.041174,zero 
7.027376,6.794325,7.008621,7.208697,7.145024,6.585415,7.006781,6.92809,7.082891,6.707663,1.149192,4.537221,2.472343,1.728172,2.569451,1.79318,3.099718,3.093577,1.808119,2.777552,zero 
5.389396,7.96442,7.741967,7.156654,8.018251,6.963105,7.918741,7.479462,7.295124,7.551325,0.756436,5.440332,1.455126,1.092148,1.848799,1.598462,2.679531,2.300191,1.589219,1.614981,zero 
4.570567,8.125194,7.553956,7.746149,8.601192,7.171851,7.842939,8.488077,7.76413,8.598385,0.812735,5.526969,1.434025,1.567635,2.158247,1.847219,1.807783,3.134506,1.791819,1.972175,zero 
5.312449,7.93798,8.29413,7.976424,8.994181,7.980686,8.532069,8.574697,8.175474,8.759571,0.875177,6.470703,1.790154,1.59727,2.042256,1.564496,2.790593,2.257539,1.957529,1.830036,zero 
6.261774,7.151843,7.521551,8.200075,8.080716,7.646115,8.256828,7.942859,8.289872,8.572569,1.222051,5.903075,1.816981,1.840068,2.830882,2.285999,1.857634,3.907232,2.214383,3.09593,zero 
4.941161,7.703039,8.062531,7.233568,7.870233,6.653314,8.062741,7.222513,7.432051,7.447399,0.796061,5.624533,1.42289,1.056995,2.126326,1.565518,2.892836,3.043784,1.430531,1.96808,zero 
6.312561,8.498165,6.942701,7.160956,7.352653,6.670667,6.580534,6.973637,6.935828,6.694211,0.924044,3.939702,1.269921,1.088977,1.765777,1.577988,2.352792,2.860068,1.121417,2.295357,zero 
6.132935,9.328326,8.362273,8.666799,8.710962,7.435756,8.123835,8.471523,8.102429,8.44544,0.891218,5.167932,1.145177,1.241095,1.961861,2.31236,2.329857,3.593424,1.330925,2.807918,zero 
6.604763,6.245463,6.582131,6.724642,7.081581,6.567208,7.349615,7.013454,7.254941,7.271686,0.822119,4.372482,1.769468,1.453105,2.425094,1.689762,1.953758,3.034597,1.605513,2.714827,zero 
7.300495,8.85951,8.228336,7.912449,8.290313,7.43698,7.794445,8.228553,7.263276,7.857741,1.238228,4.422522,1.364425,1.372481,1.502882,1.968855,2.576505,2.628443,1.274454,2.35784,zero 
8.239848,8.229602,7.579622,7.32625,7.961464,7.467462,7.137897,8.154519,6.859341,7.427842,1.174832,3.598582,1.10493,1.158362,1.421297,1.403744,2.37277,2.571481,1.162783,2.154971,zero 
5.261891,9.060718,8.77298,8.260318,9.204937,7.859986,8.1994,8.707325,8.357843,8.783379,0.878254,5.886476,1.289979,1.168259,2.212418,1.421939,2.528063,3.346672,1.708328,2.548547,zero 
5.525234,7.292523,8.04277,6.971328,7.580519,5.928393,7.349432,7.573111,7.233073,7.438154,1.01519,4.803085,1.684635,1.402631,1.939949,2.286819,3.301583,2.613404,1.301061,2.245308,zero 
6.207118,7.450143,7.235663,7.985334,7.192144,6.594048,6.733409,6.772318,7.666275,7.132231,1.037144,4.823481,1.203826,1.141628,2.07311,2.376835,2.292124,3.63141,1.559939,3.00404,zero 
4.856513,8.153115,8.653487,7.911896,8.913805,7.119023,8.519504,8.869867,8.078618,8.766525,0.802433,6.150411,1.384687,2.045163,2.159882,2.119885,2.904139,2.650182,1.903562,1.925249,zero 
5.247462,7.700198,7.133838,7.000038,7.521177,6.335124,6.391434,7.193276,6.787668,6.951353,0.708494,4.532653,1.249389,0.994142,1.808842,1.450994,1.866263,2.891621,1.219656,2.273291,zero 
5.330472,7.074517,6.676278,6.405817,7.063597,5.749245,6.153267,7.085799,6.478796,6.879906,0.676873,4.236278,1.19602,1.240103,1.861772,1.627894,1.767373,2.686808,1.223391,1.869326,zero 
5.410041,8.350062,8.984436,8.790079,9.68962,7.627062,8.866649,9.243748,8.601588,9.373553,1.038933,6.08156,1.486446,2.152713,2.122531,2.301753,2.066353,3.454472,2.43476,2.369605,zero 
6.468292,7.957043,8.182089,8.202751,9.155071,8.32762,9.615908,8.626728,8.402913,9.263084,0.762247,6.280481,1.635641,1.481334,2.508771,1.511214,2.08665,3.789691,2.348706,2.553449,zero 
6.444123,6.712784,6.523813,6.056909,6.595195,5.532431,5.92774,6.451168,6.251476,6.157243,0.985758,3.804296,1.843019,1.320429,2.167848,1.607358,2.003322,2.692427,1.359507,2.378031,zero 
5.458111,7.135675,7.381722,6.784952,7.205449,5.583747,6.543285,7.28733,6.752021,7.045032,0.643907,4.253837,1.368021,1.317908,1.914115,2.01618,2.590262,2.510898,1.165289,2.138271,zero 
5.88921,8.466504,7.538343,7.501703,8.277351,7.023777,6.939071,7.816487,7.541911,7.743607,0.766382,4.747349,1.045417,1.068488,1.93975,1.645669,2.268407,3.16931,1.210789,2.566529,zero 
5.933135,8.034479,8.795073,8.677383,8.860295,7.580338,9.206981,8.280405,8.190001,8.435102,0.837127,5.907022,1.763619,1.693728,2.287372,1.844641,2.732454,3.419658,1.812321,2.396188,zero 
7.719731,7.762627,8.725049,8.266038,8.582986,7.738119,9.898887,8.379016,8.59086,8.560257,1.458361,6.559164,2.771517,3.518662,4.262687,2.875991,2.984557,4.87207,2.885788,4.48264,zero 
5.43523,7.947116,7.523689,7.152381,7.72183,6.241415,6.522454,7.653339,7.057143,7.37922,0.727327,4.656804,1.064506,1.105625,1.830227,1.918921,1.940091,2.83447,1.120959,2.325854,zero 
5.837504,8.061969,7.365231,7.668766,7.83831,6.89014,7.18987,7.372469,7.632096,7.443862,0.68294,4.929614,0.90556,1.034039,2.193428,1.764889,2.368603,3.340813,1.159288,2.68071,zero 
7.539229,5.957016,5.715112,5.593285,6.078693,5.376321,5.339359,5.486627,5.589257,5.373516,0.891834,2.190048,1.347811,1.383578,1.510834,1.747855,2.15949,2.452513,0.890556,2.270006,zero 
5.203466,6.940336,6.574463,6.105371,7.134151,5.648912,6.319788,6.792082,6.366418,6.795818,0.72485,4.075592,1.387637,1.252013,2.00087,1.564364,2.114441,2.758012,1.40407,2.021917,zero 
6.642107,8.479542,9.885895,8.505414,9.469007,7.468525,9.010187,9.239846,9.091244,9.067566,0.928467,6.655916,2.463937,3.609763,3.337613,3.079843,3.390019,4.356456,2.746301,3.861415,zero 
7.049844,6.263406,7.59054,7.523132,7.783477,6.882798,7.731052,7.564659,7.95836,7.684801,1.432647,5.40234,1.350961,2.508605,3.061657,2.868325,2.740616,3.222141,2.091221,3.43188,zero 
6.599753,6.64405,7.775544,8.718147,8.314919,7.296401,7.29738,8.295489,8.187082,8.397388,0.936155,6.030431,1.291949,2.601111,1.937641,2.66998,2.325398,3.514648,2.905239,2.851711,zero 
6.408185,7.519024,7.158649,7.097194,7.634655,6.168562,6.487643,7.329704,6.600204,7.162067,0.723563,4.052542,0.90101,1.066542,1.565253,1.96071,2.02499,2.941877,1.043618,2.552323,zero 
6.588365,8.055177,8.072114,8.22304,9.291835,8.436036,8.732478,9.19061,8.744548,9.666926,1.058517,6.604993,1.740366,1.831162,2.149255,2.104988,2.307012,3.22283,2.219897,2.309811,zero 
6.428662,9.4977,9.907429,9.852669,10.801573,9.099268,9.462821,10.532487,9.801479,10.561499,1.086449,7.146754,1.4285,2.337788,3.013299,2.273427,2.998562,4.348298,2.807345,3.567934,zero 
5.384775,7.846631,7.887406,8.655494,8.526184,7.482396,7.236368,8.287176,8.422284,8.483203,1.307778,6.162252,1.3827,1.895464,2.271413,2.349663,1.901935,3.865234,2.115349,2.914211,zero 
6.193476,7.921103,8.703949,9.198865,9.527802,8.290051,8.26252,9.428048,8.989878,9.409568,1.208626,6.808983,1.420492,2.196286,2.455916,2.187288,2.820819,3.766251,2.964532,3.248085,zero 
6.347094,8.479405,7.702523,7.159015,7.854967,6.402584,6.675914,7.952638,6.614635,7.222789,0.90878,4.398643,1.4947,1.229286,1.55928,1.791693,2.585044,1.986126,1.26451,2.04803,zero 
8.827511,8.574794,8.929225,9.739058,9.394317,8.953289,8.800241,9.578708,9.342619,9.420193,1.786742,6.364296,1.556014,2.477188,2.977586,3.063411,3.231759,4.73803,2.474083,4.410628,zero 
7.135939,7.107627,8.668923,9.525777,8.679886,8.010133,8.041454,8.84084,9.049616,9.052975,0.952115,6.852619,1.248514,2.535222,1.702391,2.782131,2.368269,3.094595,2.652996,2.441576,zero 
4.43194,8.504347,8.649413,8.64873,9.288638,7.804835,8.277781,8.970562,8.320352,9.050646,0.919949,6.288785,1.481806,1.962841,1.9687,2.005372,2.137503,3.326782,2.107824,2.27721,zero 
5.663278,7.342141,7.806601,7.186192,7.61784,6.878843,7.972154,7.293713,7.53016,7.346853,0.680291,5.366142,1.470673,1.063416,2.352854,1.324235,3.195862,3.057706,1.437109,2.361931,zero 
7.155104,8.054032,8.642825,9.630982,9.410335,9.123684,8.434763,8.490172,9.324777,8.71259,1.329404,7.011274,1.67163,2.266224,2.123986,1.724068,2.377252,2.819966,2.650258,3.393197,zero 
6.739946,8.4072,9.489681,9.549771,9.848507,8.320918,8.764926,9.397745,9.351977,9.735214,1.105761,7.117561,1.688183,2.918933,3.139979,2.908721,3.65246,4.143633,3.030791,3.491921,zero 
5.640936,8.129698,9.14451,8.843833,9.086045,7.78964,8.422958,8.659352,8.910297,8.686881,1.00442,6.797657,1.460543,2.541782,3.025134,2.307021,3.069675,3.232434,2.417847,3.42394,zero 
6.500355,7.12507,7.946503,7.786245,8.743642,7.527561,8.806058,8.540508,8.251462,9.058764,0.812654,6.059928,1.967451,2.492737,2.50852,2.231144,1.875064,3.644582,2.23669,2.75554,zero 
6.510034,6.955416,8.420147,8.743678,8.882613,7.684022,7.982758,8.625035,8.497054,8.409164,1.037765,6.53303,1.942413,3.099782,2.269165,2.878522,1.710344,3.11968,3.215387,3.402027,zero 
5.97818,7.811453,8.60903,9.334723,9.194645,8.101811,8.153039,8.824324,8.951464,9.188399,1.027441,7.045917,1.224351,2.228568,2.22813,2.619514,2.470029,3.844266,2.807598,2.640431,zero 
5.858834,6.761426,8.082824,8.210964,8.218206,6.981936,7.375301,8.06625,8.185714,8.152569,0.877577,6.157272,1.290233,2.662986,2.840695,2.562506,3.093645,3.703051,2.654496,3.390275,zero 
5.892092,8.193039,9.242935,7.93771,9.089374,6.956789,8.644728,8.799707,8.582011,8.828435,0.929679,6.281782,2.346842,3.393026,3.093138,2.728219,3.562538,3.681441,2.228782,3.211473,zero 
6.237657,7.149233,8.519203,9.12053,9.206488,7.765848,7.998825,8.506651,8.465505,8.803226,0.965777,6.500993,1.548465,2.501725,1.900584,2.560458,2.617836,3.276599,3.608525,2.969723,zero 
7.394347,9.909426,10.18513,10.319313,11.354712,10.115907,10.834568,11.075571,10.506763,11.13663,0.934096,8.200134,2.243409,3.550966,2.6965,2.606156,1.902509,3.924969,2.770126,3.618593,zero 
6.332772,7.902067,8.210233,8.540014,9.296633,8.654948,9.020046,8.769062,8.802475,9.213251,0.956931,6.659863,1.740308,1.803578,2.240697,1.548336,1.910656,3.179412,2.164912,2.24811,zero 
5.860795,7.510468,8.355848,9.126319,9.124344,7.858528,7.848684,8.972704,8.605932,8.986515,1.252501,7.024953,1.587079,2.73696,2.435672,2.79453,2.721509,3.494941,3.134778,3.04209,zero 
6.742433,8.05818,8.827064,9.346581,9.437708,7.943792,8.185771,8.837575,9.112207,9.287048,1.509027,6.51641,1.747416,3.028367,2.586104,2.934321,2.572455,4.492647,3.027519,3.660805,zero 
5.773728,7.96564,9.375161,8.725628,9.245201,7.76932,8.535383,9.097469,8.904609,9.03377,1.265043,6.853794,1.423925,2.482549,3.206428,2.323274,3.531245,3.611611,2.735451,3.566148,zero 
7.285925,9.241398,9.953367,9.820542,10.419287,9.836032,10.613989,9.457782,10.019359,9.859104,1.16774,7.644492,1.924213,2.939868,3.005936,1.993802,2.376492,4.015354,2.052896,3.608002,zero 
6.097083,8.838827,9.176218,9.492031,9.8009,8.338994,8.303189,9.499789,9.313655,9.708768,1.085937,6.667697,1.387771,2.332427,2.943371,2.493691,3.436697,4.103081,2.436099,3.27773,zero 
5.379285,9.085948,8.676875,8.776554,8.701814,7.667915,8.120574,8.583523,8.612746,8.581029,0.739702,6.407078,1.044264,1.490068,2.13175,2.25179,2.172171,3.956136,1.570774,2.781255,zero 
5.503319,7.56849,7.465652,7.362204,8.116422,7.351288,7.90202,8.11431,7.795569,8.413718,0.681871,5.840689,1.486903,1.301197,2.126927,1.763889,1.926486,3.145817,1.710861,2.382169,zero 
6.995522,7.713577,8.775935,8.765409,9.054095,7.547367,7.825559,9.080655,9.276379,8.95016,0.989439,6.51645,2.1884,3.509631,2.835457,3.162319,2.880691,4.18747,2.225021,3.857347,zero 
7.054098,7.810648,8.819659,9.431475,9.077558,8.011002,8.159068,8.639258,9.174236,8.961657,1.633522,6.478106,1.574373,2.557904,2.719506,2.622554,2.91948,4.790515,2.640809,4.054183,zero 
4.988452,8.303068,8.567736,8.181511,8.930035,6.902015,8.014833,8.713106,8.248628,8.864476,0.939798,5.388445,1.444582,1.673864,2.248846,2.008084,2.412401,4.068027,1.994699,2.662897,zero 
5.159978,6.873634,7.548241,6.933046,7.556729,5.867723,7.176217,7.207679,7.183352,7.385687,0.733911,4.759967,1.308003,1.783456,2.213767,2.269869,2.640311,2.658928,1.482117,2.341213,zero 
5.328581,8.808084,7.756986,8.071676,8.404754,7.46438,7.222473,8.850134,7.588354,8.390137,1.05622,5.244229,1.350643,1.420779,1.927339,1.711857,2.055802,2.531688,1.618518,2.084083,zero 
5.842841,8.357614,8.749849,8.869271,9.754452,7.763416,8.699351,9.164332,8.667012,9.190713,1.078373,6.580416,1.938113,3.278433,2.573389,2.961031,1.930568,4.262395,3.151257,3.830078,zero 
6.640063,8.377707,9.081047,9.012243,9.680842,7.861122,8.545881,9.591329,9.265586,9.537191,1.020478,6.58146,2.191732,3.51507,2.849752,3.076205,2.46156,4.350911,2.957146,3.84276,zero 
7.064313,9.996478,9.849764,10.245816,11.515259,10.228867,10.513028,10.77129,10.178433,11.269957,0.995459,7.737503,1.917447,2.354337,2.069084,2.124806,2.465194,3.337727,2.966081,2.599726,zero 
6.907978,6.698808,7.972105,8.861502,8.084266,7.325059,7.685399,8.141286,8.700251,8.248967,1.094266,6.61226,2.079254,3.040046,2.024911,2.86813,2.419776,2.893538,1.844382,2.656312,zero 
5.581248,7.52459,8.821027,8.588257,8.867803,7.742125,8.387875,8.497806,8.65942,8.817863,0.981833,6.617242,1.319297,2.122132,2.815859,1.916841,2.874896,3.601905,2.725044,3.088988,zero 
4.960747,7.297695,7.395263,6.50449,7.302802,5.451741,6.333303,7.335056,6.581231,7.039203,0.777178,4.517002,1.376383,1.421161,1.897556,2.064109,2.992576,2.242602,1.283893,1.962934,zero 
7.018663,7.173162,6.930902,8.20768,7.588907,7.579946,7.739779,7.129445,8.059108,8.022506,1.507746,5.688802,1.360006,1.562649,2.664094,2.532909,2.399299,4.431685,2.51944,3.35155,zero 
7.332722,6.65976,7.682852,7.773037,7.710148,7.260515,8.086858,7.320175,7.681946,7.41938,1.317837,5.546652,2.166442,2.330184,2.698382,1.963607,3.244948,3.648621,1.926806,3.352786,zero 
6.008365,7.86772,7.60493,7.678017,8.074491,6.998344,7.675701,8.267225,7.474492,8.021811,0.966197,4.995654,1.711534,1.718028,2.452752,1.838384,1.878828,3.153501,1.714462,2.450226,zero 
6.321509,7.271153,6.379859,6.125514,6.658473,5.724569,5.556891,6.397218,6.476626,6.150281,0.721224,3.591953,1.12467,0.966721,1.859568,1.466147,2.234807,2.495827,1.103853,2.10965,zero 
7.47785,7.283721,7.92821,7.515484,8.986621,7.741263,9.056279,7.699326,7.874811,8.608778,1.026417,5.632121,2.277784,2.271892,2.540166,1.989448,3.391994,3.524027,2.946732,2.351325,zero 
5.015887,6.927252,7.294524,6.904201,7.692418,5.692398,6.626334,7.525531,7.044497,7.626013,0.637106,4.694268,1.136702,1.714735,2.159016,2.229755,2.441191,3.081609,1.543584,2.467854,zero 
5.046994,8.697227,7.926707,7.657409,8.905902,6.943028,7.274145,8.884847,7.729612,8.914376,0.788499,5.126399,1.205837,1.34842,2.019422,2.051479,2.407984,3.345072,1.657014,2.448268,zero 
5.653234,7.028097,6.602278,6.842169,6.907611,6.09333,5.175305,7.10171,6.935808,6.891244,0.986855,4.413324,1.336107,1.491946,2.110842,1.810268,1.573749,3.241984,1.508443,2.529315,zero 
4.732473,8.22481,8.487412,8.010991,8.646165,7.014131,8.175256,8.697341,7.948932,8.451514,0.802372,6.278484,1.499651,1.85444,1.806361,2.440409,2.440661,2.378227,1.624032,1.950791,zero 
5.377081,8.183803,7.581418,7.548383,8.588388,7.189892,7.089436,8.139117,7.792572,8.310372,0.826681,5.506152,1.174875,1.192633,2.17058,1.522585,2.762759,3.155993,1.445062,2.476415,zero 
5.601995,7.461373,7.527619,7.645449,7.61671,6.249645,6.790855,7.402478,7.673177,7.708588,0.635561,4.94615,0.905512,1.111936,2.326503,2.269434,2.711902,3.798553,1.233302,2.75535,zero 
6.052976,7.630149,6.772812,7.107319,7.34119,6.183391,6.412366,7.450388,6.918151,7.455082,0.92071,4.570824,0.97652,1.044207,1.880687,2.284609,2.368563,3.235445,1.135427,2.706682,zero 
6.58202,8.433783,8.267501,7.256362,8.415508,6.908981,7.2943,8.393027,7.075128,7.839328,0.896756,4.810617,1.336997,1.095811,1.706393,1.809305,2.185845,2.191715,1.076535,1.860535,zero 
6.563042,6.145652,7.954449,7.939962,7.58216,6.643698,7.548297,7.55375,8.373837,7.775835,0.963833,6.269941,2.60345,3.422279,2.342848,2.753498,2.706395,3.488014,2.444643,3.32583,zero 
6.638472,8.562679,8.444865,9.045895,9.912018,8.261083,8.535179,9.60738,9.064165,9.742568,1.041865,6.654979,2.678231,3.486215,2.78973,2.896701,2.744202,3.91123,2.912588,3.552012,zero 
7.336428,7.354726,8.281496,8.325439,8.74222,8.266704,9.437923,7.948915,8.692532,8.432807,1.334901,6.714293,2.660335,3.430137,3.716639,2.815171,2.181717,4.496067,2.775404,4.12304,zero 
5.674455,7.027571,8.028012,7.751046,7.89258,6.471241,7.379438,7.276447,7.965199,7.731204,0.805512,5.444744,1.232058,1.75405,2.43583,2.250153,2.72963,4.040852,1.899419,2.929317,zero 
4.703823,8.595918,8.513567,7.836625,9.009982,6.89616,7.690854,8.886338,7.983967,8.935559,0.774881,5.531,1.118715,1.698124,2.264989,2.088314,2.475646,3.579962,1.906187,2.404445,zero 
5.192051,8.10337,8.231543,8.447259,9.274231,7.680655,8.172992,8.781659,8.425674,9.113454,0.622872,6.237981,1.07945,1.906685,2.282424,2.007624,2.767814,3.883324,2.219743,2.783962,zero 
6.349378,6.955348,7.728628,6.575973,8.639147,6.345415,7.029713,8.194923,6.55765,7.963045,1.24882,4.420376,1.509087,1.538664,1.794092,2.015958,3.201724,2.579049,1.571014,2.437448,zero 
6.230573,8.447506,7.680215,7.89604,8.216133,6.703633,7.087368,7.965086,7.461845,7.918667,0.755328,4.334668,0.958057,1.152498,1.768725,2.092297,2.281696,3.578673,1.050043,2.885654,zero 
5.554827,8.387753,8.591456,7.631441,8.055508,6.43164,7.240785,8.391326,7.667661,7.728239,1.319178,5.090166,2.158018,2.514798,2.977838,2.327472,3.764396,2.733738,2.027023,3.102866,zero 
5.344519,7.084173,8.226907,8.540977,8.800207,7.367515,7.768836,8.197177,7.938817,8.254699,0.737619,6.465635,1.265975,2.102632,2.125349,2.143885,2.34116,3.203306,3.33372,2.806149,zero 
7.352213,7.25021,8.070524,9.22661,7.871941,7.982965,7.49904,7.714415,8.295527,7.192879,1.813241,6.527657,2.542741,3.49739,2.651696,3.499251,2.491602,3.074922,3.502045,3.872918,zero 
6.670475,9.579549,10.173746,9.939519,10.746659,9.212793,10.358743,9.857685,9.720645,10.333886,1.186318,7.273288,1.935337,2.414884,2.968166,2.180659,3.485193,4.350217,2.961297,3.559534,zero 
6.532181,6.624302,8.200893,9.181051,8.052229,8.142651,7.387658,7.930525,8.598479,8.270251,1.24976,6.731132,2.456174,2.608135,2.206888,1.848505,2.190496,2.244832,2.483879,2.433245,zero 
7.633781,7.525566,7.692561,7.752074,8.988292,7.757697,8.881956,8.337687,8.311832,8.975795,0.97945,5.697137,2.381326,2.949515,3.39154,2.484868,2.03875,4.600547,2.735551,3.923003,zero 
5.502275,7.712724,8.90255,9.123544,9.284926,8.125386,8.754027,8.806895,8.971469,9.096194,1.189911,7.269622,2.249588,3.172965,2.44342,2.544034,2.063318,2.988006,2.661755,2.546006,zero 
5.456425,7.546843,7.547376,7.632586,7.424043,6.426666,6.859894,7.836691,7.566526,7.8832,0.721284,5.241845,1.220322,1.382029,2.085993,2.354406,1.952221,3.284315,1.401585,2.736478,zero 
6.623464,7.185797,7.039962,6.570564,7.101588,5.791882,6.537866,6.715975,6.158067,6.497487,1.08964,3.825224,1.466942,1.392188,1.735165,2.134191,2.527151,2.252514,1.261748,2.366049,zero 
6.682533,9.995495,10.105677,10.087764,10.237081,9.345712,9.77033,10.169539,9.856418,10.1705,1.266072,7.254961,1.703788,1.881972,2.519121,1.9596,2.663077,3.081314,2.534816,2.707714,zero 
6.013237,9.664744,10.097448,10.261217,10.753536,9.214682,9.896767,10.188559,9.818088,10.482216,1.156592,7.326087,1.548499,2.053214,1.90701,2.11225,2.334863,4.010525,2.520637,2.989655,zero 
5.250125,7.111708,6.596618,6.371678,6.660993,5.867693,6.311142,6.806437,6.677929,6.636043,0.722285,4.747848,1.066671,1.080233,2.045554,1.700622,2.164855,2.71161,1.164056,2.085235,zero 
6.929758,8.621108,9.654633,9.312738,10.325128,8.626614,9.997032,9.904705,9.115408,10.396491,1.066745,7.264039,1.867987,2.60036,2.43433,2.612121,3.218736,3.836908,3.34794,2.439597,zero 
6.2277,9.126156,9.506586,9.632773,10.106335,8.777961,9.591736,9.172654,9.115874,9.871527,1.010726,7.178687,1.931838,1.809356,2.320393,1.877912,2.892544,3.402935,3.177722,2.378047,zero 
6.541933,7.354144,7.615338,7.590971,9.042944,8.067381,9.273021,8.303928,8.065791,8.975567,0.879507,6.133843,2.19303,2.74439,2.577177,2.165572,2.226096,3.784351,2.698033,2.900494,zero 
6.083574,8.032943,8.5849,9.556856,9.370569,8.536521,8.515897,8.88564,8.59432,9.05828,1.40455,6.811752,2.271632,2.43355,2.028447,2.154738,2.520609,2.60111,3.222821,2.398108,zero 
