p1, p2, p3, p4, p5, p6, p7, p8, p9, p10, p11, p12, p13, p14, p15, p16, p17, p18, p19, p20, label 
7.911454,5.269235,7.560835,8.002940,6.601108,6.774763,6.413549,7.015734,7.503774,6.547808,3.021773,5.587273,2.253878,3.506881,2.395094,3.881412,3.090676,2.906475,3.233712,3.449109,zero 
6.806466,7.110596,8.424888,9.022520,8.256112,7.920094,8.123692,7.658822,8.413715,7.727988,1.724133,6.376380,2.717849,3.102332,3.407761,2.876044,2.573933,3.645482,3.655656,4.021725,zero 
8.293592,5.621145,8.144578,7.752818,6.389724,7.181759,6.793734,8.152084,7.930835,6.850928,3.644063,5.759243,2.546278,2.904749,1.819603,3.029232,3.278328,2.162365,2.882678,2.787987,zero 
8.428326,6.212911,8.354102,8.289892,7.476687,7.280978,7.581538,7.201445,7.947902,7.451862,3.265322,6.277175,3.664361,4.255681,3.829817,3.755628,4.279891,4.455883,3.916116,4.290452,zero 
8.031747,5.985025,7.262780,7.949265,6.982436,7.122142,6.609481,6.512329,7.395565,6.424158,2.970977,5.581341,2.375492,3.579992,2.466753,3.898317,3.582523,2.901280,3.780719,3.587272,zero 
8.183686,6.245772,7.895671,8.596174,7.464246,7.738205,6.901129,7.844552,8.982626,7.613999,3.115105,6.728703,3.153616,3.922016,2.993826,4.033743,3.068256,3.738422,2.889899,4.300776,zero 
9.405729,6.953143,9.163573,9.414304,8.690509,9.176219,8.262123,9.117963,9.226911,8.756914,4.044136,7.058432,3.002394,2.621294,2.842829,2.790413,4.676719,3.953586,2.744687,3.805216,zero 
7.729470,4.428449,6.913370,7.396613,6.508215,6.376635,5.934175,6.260799,6.814777,6.080059,3.257807,4.384403,1.569790,2.570833,2.013453,2.975829,3.521805,2.226872,3.015617,3.108309,one 
8.451708,6.793311,7.892980,8.908697,7.203982,7.600082,6.750315,8.407458,8.173835,7.729504,2.738253,5.576168,2.890057,3.405561,2.628926,3.475142,2.755986,3.182517,1.993333,2.978567,zero 
8.142014,5.032090,7.907270,7.864900,7.153064,7.363069,6.933969,7.129479,7.542812,7.033916,3.106223,5.779176,3.284164,3.160537,3.059856,3.133214,3.945368,2.848484,3.765764,3.473450,zero 
7.724056,5.586855,6.876062,7.353014,6.326984,7.123428,5.428897,6.373485,7.127106,6.325789,3.412017,5.742732,2.594780,2.186886,3.629203,2.926178,4.043401,3.014232,2.742591,3.463179,zero 
7.904374,5.720742,8.502076,7.830324,7.153832,7.279103,7.270420,7.805836,8.444027,7.475622,2.883900,6.154792,2.715047,3.516570,3.181174,3.121234,4.050532,3.075901,2.972806,3.575593,zero 
7.378422,5.132828,6.451051,6.834476,5.592461,5.954180,5.553561,5.554381,6.500489,5.315990,3.393158,3.996646,1.976235,2.784348,2.399965,2.903419,3.632808,2.380436,2.895358,2.771125,one 
6.688697,10.443927,9.804605,9.657682,10.289087,9.466115,9.844615,9.745542,9.642278,10.138790,2.494561,6.972933,2.721525,2.903301,3.057270,2.852705,3.657481,3.635884,2.981343,3.006252,zero 
7.808601,5.822437,6.912867,7.692387,6.614910,6.806259,6.436554,7.003092,7.267285,6.552135,3.054577,5.121380,2.626305,3.431788,2.455811,3.388960,2.656990,3.323670,3.834093,3.823576,zero 
7.903160,6.024972,7.424373,7.840809,7.229656,6.841946,6.311652,6.618962,7.165225,6.210039,2.982309,4.482900,1.762613,2.661211,2.202487,3.009718,3.488592,2.469222,3.481281,3.541866,one 
7.429757,7.189041,9.300401,10.048026,9.109170,9.306241,8.477059,9.264844,9.569302,9.328263,2.154816,7.620999,2.358877,3.316142,3.093460,2.698287,2.895313,2.823975,3.509797,3.442470,zero 
7.882675,5.184914,7.914883,7.202315,6.272026,6.520583,6.533637,7.411785,7.617190,6.408466,3.733212,5.226588,2.379110,2.557450,2.018060,2.591068,3.101647,2.001028,2.443507,3.001854,zero 
8.645549,6.353079,8.612520,8.414764,7.329186,7.839814,7.454432,8.728864,8.817921,7.849925,2.915653,6.522177,3.119008,3.782020,2.384750,3.137800,3.193496,2.767945,2.365750,3.441275,zero 
7.675364,5.091192,7.580338,7.083414,5.906662,6.303988,6.349935,7.124122,7.400509,6.038715,3.801242,4.850019,1.874652,2.600132,1.657387,2.567275,2.987783,2.157129,2.597908,3.125829,zero 
9.103885,6.074081,8.935925,8.436313,8.150392,8.018082,8.207496,8.700595,8.970678,7.934207,3.338599,6.612185,2.940395,3.595438,2.948055,3.332867,3.072791,3.508172,3.114964,4.448259,zero 
6.775724,7.481481,7.801576,6.848078,6.928003,6.241188,7.318955,5.832729,7.030152,6.156761,2.758999,3.828130,1.948610,1.765066,3.116227,2.483835,4.001459,3.118336,2.165756,3.137831,one 
8.605310,6.973873,7.365278,9.251382,7.563626,8.810235,7.678808,8.120981,8.710265,7.917855,3.315073,6.128224,3.565551,3.583094,2.811705,2.581923,3.693346,3.353351,2.311336,3.743669,zero 
8.888467,7.638481,8.406595,9.344926,8.486408,8.729684,8.850120,7.850789,9.035447,8.821714,2.376844,6.556343,2.654683,2.860987,3.132519,3.107053,3.869539,4.345924,3.712813,3.966936,zero 
8.286201,6.467535,7.585082,8.421704,7.534992,7.986902,7.392768,7.802349,8.558163,7.927955,3.042821,6.338724,2.671759,3.290512,2.386912,3.452920,2.579738,3.544651,3.439177,3.650571,zero 
8.040604,5.320318,7.974539,7.321573,6.111398,6.654446,6.563395,7.598381,7.578753,6.198730,3.629049,5.253940,2.002875,2.631099,1.540308,2.599698,2.937964,1.834475,2.526758,3.043471,zero 
7.693411,5.772129,8.062943,7.634499,7.280315,7.368209,7.671342,7.991252,8.122355,7.837422,2.997901,6.191280,3.148247,3.198350,2.116642,3.116839,3.419650,2.333661,2.962374,2.178338,zero 
8.516934,5.798445,8.258578,7.808498,6.482317,7.512082,7.123742,8.359622,7.895740,6.956779,2.794711,5.521514,2.100116,2.511420,1.723453,2.392885,2.549368,1.905902,2.576925,2.617393,zero 
7.571270,4.896497,6.999825,6.807695,5.857909,6.115890,6.377370,6.483963,7.104101,5.989826,3.397041,3.939010,2.411862,2.479722,1.707510,2.419936,2.664051,2.300500,2.388827,2.480196,zero 
7.667679,6.177822,6.998426,7.742391,5.740179,6.912254,6.422804,6.805589,7.729169,6.481495,2.977348,5.262651,2.762057,3.010465,2.156705,2.907591,2.502851,2.734800,2.446768,2.551565,zero 
8.832575,5.551320,7.308097,8.023449,6.887690,7.301891,6.317412,7.159140,7.012874,6.563572,3.204032,5.173717,1.605805,2.851530,2.394223,3.549076,3.931306,2.474877,3.170491,3.432255,one 
7.842188,6.299342,6.815433,6.553700,5.974521,6.379001,7.131051,6.504090,6.704274,6.197223,3.433794,3.161749,2.455276,2.472765,1.499575,2.679277,3.227884,2.597049,2.520418,2.105182,zero 
8.357286,5.389441,8.219983,7.917148,6.891270,7.133403,6.984100,7.979080,8.226950,7.452953,3.283165,6.073776,2.749907,2.957515,2.170818,3.246239,3.603616,2.255700,2.380489,2.521625,zero 
7.671946,5.069650,7.757175,7.392296,7.014605,6.744001,7.390690,7.553198,7.618862,7.177556,2.781816,5.885868,3.179095,3.755613,3.096924,3.292328,3.144636,3.338752,3.553799,3.939660,zero 
8.341217,5.915744,8.269751,7.976580,6.397615,7.134306,6.666835,8.061973,8.030107,6.723041,4.018698,5.919923,1.969314,2.122629,2.348054,2.468993,3.528025,2.260156,2.635786,3.308978,zero 
7.613920,4.590265,6.317228,6.933540,6.049018,6.370959,6.375348,6.268726,6.928224,6.443393,4.119704,5.363083,3.450744,3.599246,3.292443,4.169023,4.211909,3.305009,3.753359,3.352364,zero 
9.147902,7.742073,8.686713,9.293862,9.007732,8.537214,7.727904,8.873698,8.181834,8.112462,3.308202,5.538944,1.951855,3.339126,2.809822,3.613738,3.190789,3.529601,3.816169,4.402376,one 
8.207048,6.301802,6.718134,7.633440,7.332381,7.224862,5.809821,6.597955,7.123299,6.522921,3.418939,4.739682,1.660118,2.670716,2.796809,3.387538,4.557042,2.267573,3.610214,3.747124,one 
7.644033,5.411504,8.007935,7.908905,6.761890,7.456173,7.155924,7.246130,7.851025,6.877594,2.856086,5.959725,2.054782,2.198636,2.564856,2.553283,3.103968,2.784620,3.542957,3.764301,zero 
9.057067,7.666098,9.401157,9.736423,8.994178,9.272686,8.894412,9.520747,9.427567,8.964047,3.184333,6.450357,2.638044,2.709018,2.722537,2.951308,2.750436,3.580526,2.716372,3.961758,zero 
7.244703,6.558686,8.199948,7.749880,7.129684,6.691514,6.881703,7.601968,8.068955,6.700694,2.963388,5.111099,2.554455,3.472778,3.073242,3.294769,3.575001,3.014655,3.071010,3.965157,zero 
7.908997,5.616082,7.319454,7.215168,6.784159,6.446656,7.016955,6.322398,7.302598,6.416655,2.784466,4.951567,3.296093,3.701014,3.856591,3.532766,3.278956,4.142156,3.432738,4.516109,zero 
8.474542,7.085241,7.880882,8.116059,8.530962,8.333075,7.599429,8.258141,7.946759,7.909962,4.240335,6.318861,3.431268,2.716300,3.165129,3.260488,5.468791,3.052538,2.823374,3.626601,zero 
7.778035,6.424959,8.658154,8.702996,8.113440,8.185201,7.959062,8.270039,8.443574,8.268535,2.074686,6.638996,3.053703,3.745580,3.375834,3.126442,2.654367,3.401965,4.139606,3.846859,zero 
8.098262,6.641264,7.393098,7.835711,8.187462,7.392068,6.727499,7.019106,7.688162,7.093961,3.171324,4.634921,1.578448,2.481858,2.767089,3.024187,4.090336,2.723714,3.116087,3.885751,one 
7.783567,5.278492,7.093267,7.355504,5.995076,6.806827,6.672467,7.011722,7.313850,6.279684,3.405368,4.378644,2.218917,2.348253,1.545092,2.367157,2.453774,2.503718,2.220176,2.429911,zero 
7.809998,5.851244,7.350083,7.985247,7.131420,6.941002,6.167626,7.176285,7.219618,6.367912,2.855085,5.087775,2.090570,3.326590,2.242187,3.672478,2.974036,2.860956,3.688062,3.651592,zero 
7.381998,5.970445,6.901722,7.014787,6.282056,6.164757,6.406894,6.513871,7.341591,6.218179,2.848059,3.783516,3.074147,2.880385,2.715632,2.774393,3.036399,2.868830,1.938171,3.278364,zero 
8.858716,7.147390,8.381195,8.866135,7.655508,7.848183,7.512500,8.196381,8.355920,7.180338,3.929085,6.560718,2.782627,4.109315,3.847526,4.460525,2.948637,4.666565,4.760054,5.626370,zero 
7.696596,6.327309,8.016475,8.276034,7.431283,7.521076,8.185333,7.493646,7.814378,7.700365,2.617584,5.963194,2.103254,2.312141,2.491924,3.125325,3.270217,3.531393,2.350568,3.083614,zero 
7.575301,4.690668,7.108983,7.129600,5.664126,6.423301,6.446621,5.955227,7.116339,5.932742,3.362774,5.122916,2.552364,3.018213,2.745816,2.997196,3.315463,2.483167,3.251674,3.205755,zero 
8.484551,4.855331,7.539237,8.296472,7.407327,7.581732,7.201033,8.204755,7.678740,8.016271,3.161533,5.938604,3.076651,3.252575,2.189595,3.477232,3.647305,2.427961,3.309051,2.677967,zero 
8.422160,6.462912,7.308443,8.436983,7.571650,8.351710,7.223152,7.714486,8.344347,7.445668,4.182868,6.022771,3.812676,3.730082,3.102827,2.942595,4.117933,3.815861,2.611138,4.279788,zero 
7.689814,4.353052,7.264521,6.930784,6.131176,6.158076,6.061754,7.155842,6.793712,6.462664,3.561021,4.342428,1.824786,2.585605,1.750911,2.776531,3.154712,2.006501,3.021238,2.760649,one 
6.859425,5.588789,6.569864,7.363330,6.507330,6.744384,5.748415,6.701445,6.912203,6.394895,3.552203,5.898746,2.763970,2.808305,3.605758,3.310862,3.880934,3.210861,3.064870,3.733043,zero 
8.018813,6.369845,6.054325,6.865918,7.159579,6.947135,6.587362,6.851813,6.944700,6.581234,2.664274,4.003805,1.774340,2.519493,2.475193,3.178757,3.498340,2.905065,2.821751,3.518947,one 
9.594132,6.921123,9.416052,9.575544,8.777623,9.402852,8.716872,10.070648,9.366762,9.172354,2.879099,7.594691,3.213185,3.803718,2.866829,3.424043,2.706880,3.058713,3.630262,3.900009,zero 
6.601430,8.146518,8.520924,8.129288,8.417662,7.672719,8.569191,8.423547,8.349184,8.578416,1.337479,5.622920,2.135695,1.824503,2.548248,2.363317,3.532397,3.376524,1.838276,2.462595,zero 
7.999220,6.136611,7.760099,8.422483,7.164155,7.437118,6.826510,7.616809,8.660618,7.362512,3.439327,6.735342,3.343763,4.006284,3.440306,4.156220,2.855955,4.058909,3.190964,4.437402,zero 
6.824817,8.994954,9.618408,9.493953,10.320002,8.888574,9.874252,9.562098,9.284791,10.103310,2.121947,6.986050,2.916758,3.034005,3.120810,3.135567,3.601855,3.580347,3.741272,2.729048,zero 
8.172090,6.504269,8.470551,8.928050,8.874227,8.247589,7.963416,8.420804,9.029235,9.122896,3.231230,7.472066,3.223600,3.928405,3.035077,4.287748,4.840973,3.793775,4.191786,3.775848,zero 
9.070188,7.344152,7.940903,9.465845,7.158140,8.691897,7.415189,8.718328,8.101372,7.748802,2.873343,5.823865,3.314464,3.285737,2.323989,2.268752,3.672534,2.943404,2.246558,3.136758,zero 
8.141924,5.475380,8.075847,7.332226,6.145103,6.706699,6.697791,7.655711,7.636793,6.369220,3.305798,5.261042,2.003168,2.744911,1.477021,2.705233,2.818487,1.996448,2.353548,2.685224,zero 
8.340035,6.382020,7.271880,7.618080,5.957256,7.007807,6.457089,7.329898,7.370667,5.896975,3.897178,5.579613,2.656791,3.543089,2.459657,3.759787,3.046579,3.285450,3.128543,4.089621,zero 
8.193263,5.633435,7.833157,7.536394,7.152838,6.803450,7.051103,8.092883,7.484962,7.331287,3.098642,5.633546,3.370856,3.777304,2.816967,3.708947,3.520212,3.028983,4.172870,3.791542,zero 
8.030437,6.420167,6.864255,8.066372,6.717274,7.447426,6.780714,7.045640,7.815083,7.286940,2.998794,5.062714,2.699763,2.532626,1.493027,2.964332,2.839276,2.854173,2.443576,1.888166,zero 
8.578777,5.367798,7.439022,7.908066,6.518329,7.255691,6.890016,7.713787,7.284866,6.948350,3.125376,5.186384,3.160548,3.553543,2.882527,3.306261,2.424581,3.520551,2.894562,3.428671,zero 
8.943383,9.006051,8.281317,9.881849,7.882363,9.200397,7.688073,8.820094,9.058202,8.341169,3.166243,6.314801,3.768525,4.217832,3.248055,2.998555,3.615121,3.930356,2.452050,3.990244,zero 
7.744823,6.047000,8.160364,8.510257,6.429478,7.017441,6.452467,7.276121,7.761231,6.363012,3.995192,6.008594,2.230518,3.519524,3.059993,3.696399,3.843971,3.120160,3.951035,4.149332,zero 
8.065411,6.291245,8.496906,8.946357,6.957338,8.097294,7.403117,7.127702,8.455117,7.288599,2.498538,6.876153,2.664365,2.607330,2.996064,2.929317,3.427927,2.726230,3.865943,3.151497,zero 
9.330785,7.814492,8.228021,9.567425,8.501791,9.361249,8.808289,8.273447,8.554641,8.897767,3.686548,6.702641,2.515133,3.016348,2.446310,3.465607,4.362791,3.587237,4.300815,2.981357,zero 
7.826225,6.003860,7.444594,8.221347,6.676361,6.959443,6.518541,7.151316,7.339941,6.445128,3.319985,5.476709,2.202250,3.413931,2.341788,3.615515,2.973929,2.827740,3.771093,3.848578,zero 
8.056766,6.888619,7.523033,7.926405,7.214622,7.763530,7.623558,7.430216,7.566775,6.410409,3.334572,5.514187,3.148909,3.295516,3.651851,2.915052,3.387656,4.079101,3.076232,4.636834,zero 
9.005838,7.384704,7.852247,8.413456,8.960741,8.169500,7.325225,8.581241,7.746254,8.131129,3.068453,4.924062,1.825437,2.658367,2.479418,3.236973,3.823691,3.114525,3.389551,3.863232,one 
8.871470,7.056791,7.815204,9.115023,6.366008,8.320508,7.062198,7.883692,8.296282,7.075104,3.108187,5.947060,3.135631,3.694396,2.840782,3.232320,2.906075,3.331426,2.280834,3.310305,zero 
8.203182,6.549707,9.040206,8.478116,8.065308,7.652381,7.535690,8.507259,8.707758,7.740349,3.365865,6.893254,2.974101,3.659709,2.505555,3.525724,3.201179,3.337642,3.497483,4.284732,zero 
8.190915,6.225702,7.816603,8.058999,6.952812,7.566247,6.490667,6.596372,7.976374,7.236680,3.462041,6.078653,3.234237,3.119138,3.869964,3.427989,4.533681,2.718658,3.385574,3.384827,zero 
8.640381,5.957588,7.438054,7.766223,6.336835,7.477556,6.973098,7.733715,7.410610,6.694380,2.539294,4.808387,2.095159,2.341164,1.940825,2.559325,2.664625,2.251381,2.451338,2.578177,zero 
8.469410,6.479238,8.087647,8.654692,7.850339,8.009629,7.765359,8.918203,8.119861,8.129215,2.308419,6.400105,3.093985,3.941404,3.066668,3.124620,2.956195,3.421185,3.906745,4.157885,zero 
8.087507,4.860564,7.691725,7.658230,6.406968,7.146751,6.514382,6.720725,7.392393,6.466698,3.197138,5.854650,2.737464,2.884945,3.010722,3.317399,3.564653,3.092006,3.614280,3.560662,zero 
7.583019,4.564174,6.478090,7.010492,5.969912,6.179025,6.021977,6.558456,6.809254,6.360652,3.333429,4.220516,2.614449,2.862745,2.691830,3.081242,3.454664,2.718583,2.401168,2.890594,zero 
9.413367,7.724918,9.821868,10.130436,8.284657,9.190480,8.406395,10.207852,9.611033,9.094227,2.191783,7.540374,2.790072,3.622657,2.641233,3.472185,3.203722,2.704198,3.057486,3.535582,zero 
9.056666,6.116367,8.711688,8.223419,6.647271,7.813171,7.062769,8.548977,8.168275,7.011898,3.377044,6.432552,2.833394,2.739883,2.371605,2.531409,3.618341,2.396126,3.049262,3.278233,zero 
8.624799,7.616961,8.010081,8.994712,7.803543,8.816694,7.540902,8.099452,8.130459,6.937451,2.668827,5.943861,2.153449,2.412485,2.672372,2.462810,3.055386,3.210146,2.880776,3.824161,one 
7.755038,5.121555,7.668631,7.245522,5.845802,6.212187,6.289854,7.077538,7.238444,6.012361,3.816866,4.866104,1.736412,2.373003,1.913546,2.484911,3.190579,2.287744,2.589499,3.044765,zero 
8.891787,6.493353,8.619835,8.368629,6.870610,8.123372,7.579749,8.192431,8.317347,7.091910,3.924162,6.272714,3.094076,3.723578,2.426652,3.396963,3.379358,2.726590,2.774593,3.310720,zero 
7.539441,6.735270,8.417537,8.371442,7.415886,7.636955,7.619053,6.686293,8.154235,7.100696,2.727322,6.377183,2.649887,2.800909,3.195202,3.324741,4.050176,3.670946,4.216922,3.681291,zero 
8.833892,6.520923,7.733567,8.795740,7.124550,8.092295,7.096666,7.440064,7.761841,6.611250,3.255392,5.768035,2.063629,3.260407,2.784829,3.662236,3.470341,2.994367,3.568346,3.753654,zero 
7.094890,4.871581,6.478480,6.743696,5.470817,6.200035,5.944552,5.719095,6.370038,5.870385,3.674387,5.155685,3.486185,2.941627,4.174622,3.159471,3.867106,3.351365,3.449336,3.640892,zero 
6.319085,6.954236,8.441973,8.429530,8.073448,7.367104,8.656450,7.604409,8.220609,7.700389,1.642740,6.217330,2.766880,3.027533,3.482078,2.820631,2.629855,3.704666,3.234054,3.640889,zero 
7.915320,7.178840,8.252522,8.072858,7.678333,7.588001,7.703549,8.035899,8.613484,7.376247,3.569481,6.445965,3.903164,4.393604,4.075336,3.672238,4.260902,4.582798,3.444422,5.275108,zero 
8.002474,6.788192,6.586720,7.620445,7.999353,7.454963,6.311912,6.979929,7.223046,6.866030,3.319076,4.076614,1.602540,2.367279,2.438429,2.802131,3.850888,3.577929,3.429525,4.001551,one 
7.962762,6.129734,7.378504,7.375594,7.121275,7.171086,7.244414,6.764042,7.571144,6.567985,3.529779,4.904428,2.309955,3.296136,3.133756,3.142421,3.309890,3.677652,3.421788,3.797634,zero 
7.700205,5.390255,7.078417,7.576115,6.547469,6.676987,6.391721,6.374213,7.026295,5.954247,3.290304,4.989405,2.190443,3.283693,2.459717,3.535839,3.416206,2.857985,3.528733,3.484134,zero 
7.884351,7.017427,7.786184,7.875121,8.240478,7.533043,8.140154,7.490622,8.427860,8.308303,2.809076,5.942926,2.690960,3.125358,2.859406,3.510712,3.706255,3.911113,3.403414,3.673710,zero 
8.219664,5.688183,7.179339,7.357828,6.478697,7.282531,7.404767,7.563050,7.355852,6.721210,2.188778,4.209015,2.400939,2.116361,2.051485,1.791237,2.121803,2.076485,1.740432,2.559192,zero 
8.286376,6.045336,8.198021,8.325980,6.997450,7.117501,7.006600,7.636086,7.503801,6.785927,3.034857,5.612159,2.109730,3.105837,1.886840,3.189186,2.693174,2.599905,3.311657,3.414585,zero 
7.709027,5.691186,7.206796,7.671979,6.251735,6.654139,5.947725,6.016928,7.229644,5.893203,3.599711,5.433330,2.692297,3.311608,2.605547,3.630475,4.069180,2.854737,3.348080,3.381337,one 
8.486590,6.321426,8.414595,8.368291,7.623875,7.637079,7.917236,8.811956,7.675573,7.981868,2.967653,6.338639,2.214796,3.204461,2.478272,3.536565,3.631036,3.155307,3.613316,3.433323,zero 
8.552614,5.708583,7.573968,8.277759,6.070709,7.796609,7.286023,7.710950,7.855126,6.648102,3.018414,5.566510,2.846718,3.095888,2.119091,2.689310,2.105573,2.665096,2.019334,2.624967,zero 
8.230098,5.810114,8.305529,7.429111,6.969794,6.983678,7.226308,8.153879,8.428682,7.365276,2.716859,5.947967,2.918694,3.746235,2.471676,3.469292,2.760970,2.707933,2.715499,3.436316,zero 
8.306068,5.478976,7.597980,8.251963,6.277935,7.245479,6.382386,7.024185,7.212532,6.186070,3.607957,5.711469,2.184257,3.316441,2.564100,3.686745,3.561568,2.927289,3.706811,3.593736,zero 
8.383686,5.879125,7.373364,7.918601,5.228245,7.229287,6.825598,6.620359,7.718036,5.763246,3.372777,5.384860,2.503811,2.719794,2.025655,3.034271,2.776149,2.351566,2.355149,2.734073,zero 
8.292037,4.892412,7.638047,7.768940,6.060725,6.786546,6.559794,6.486486,7.298395,6.150185,2.708632,5.236391,1.929956,2.752378,1.801611,3.248541,3.073114,2.317452,3.008926,2.831978,one 
8.205195,4.339263,7.163880,7.405422,6.082997,6.398683,5.888521,6.947753,6.582992,6.191773,3.460508,4.516447,1.899583,2.847490,2.506136,3.249992,3.473906,2.059705,3.134431,3.310926,one 
8.559437,5.946911,6.518288,6.761974,7.841071,7.144678,6.555075,7.167488,7.182411,6.771067,3.086271,3.949894,1.599832,2.623535,2.829020,3.081994,3.918750,3.040461,3.076563,4.054436,one 
7.696881,4.897514,7.232337,7.490149,6.094855,6.478650,6.350399,6.207454,7.090796,6.074063,2.904445,5.282223,2.059120,3.357585,2.102676,3.463245,2.945075,2.726172,3.459617,3.100427,zero 
7.951893,8.128549,7.976644,9.088966,7.389282,8.447507,7.818278,7.425314,8.444345,7.647709,3.060784,5.950914,2.403245,3.351733,2.836535,3.268354,2.729258,3.263767,3.557517,3.183291,zero 
8.872119,7.462520,9.524867,9.501491,9.430033,9.135051,9.158103,9.518558,9.662927,9.312733,2.891539,7.314820,2.792215,3.480243,2.944965,3.373137,3.123899,3.419586,3.379970,4.049356,zero 
7.924092,5.686645,7.407146,7.690051,6.329534,6.735920,6.444484,5.898413,7.436822,6.388318,2.317825,4.955327,2.315562,2.559781,2.292614,3.074459,3.617432,2.146107,2.902603,2.397341,one 
7.981470,5.216992,7.552203,7.855483,6.173732,6.727414,6.784407,7.033424,7.601269,6.310676,3.631067,5.473049,1.989005,2.956001,1.853396,3.320001,2.908656,2.433518,3.192742,3.510203,zero 
7.784614,4.986635,7.464468,7.966421,6.483809,7.168248,6.225952,6.725912,7.308666,6.561704,3.361603,6.292449,3.072448,3.319383,3.178267,3.532446,3.814274,3.302175,3.830736,3.680802,zero 
8.596655,6.386705,7.467876,8.005679,7.448362,7.021742,6.555993,7.462546,7.310326,7.048899,3.634715,5.230209,2.234926,3.438925,3.165539,4.049862,3.183836,4.109474,3.348829,4.665453,zero 
7.778266,4.899113,7.209407,7.711309,5.715350,6.809032,6.360142,6.555699,7.085531,5.785811,3.851674,5.469072,2.206763,2.852798,2.489816,3.207369,3.604119,2.748966,3.215997,3.101985,zero 
8.086069,7.426572,8.001559,8.773035,8.881639,8.614381,8.112366,8.905968,8.890330,9.358033,2.123499,6.143609,2.744191,2.762341,3.114531,2.848739,2.918611,3.958192,2.867637,3.371500,zero 
7.815685,7.210264,9.118929,8.452105,7.588385,7.550519,7.836372,8.063689,8.979791,7.260998,2.835368,6.220512,2.440487,3.757877,3.384036,3.657379,3.679587,3.514352,2.990670,4.529425,zero 
9.235817,7.789275,8.877377,9.239684,8.355037,9.150410,8.965452,8.988362,8.544534,8.060574,3.484780,7.200101,3.669410,4.465660,3.501265,3.818976,3.330798,4.106043,4.043453,5.072588,zero 
7.646954,6.367888,8.500406,8.142159,7.222358,7.318905,7.410368,7.915592,8.688316,7.353399,2.900016,6.106180,2.991459,3.776987,3.301271,3.318626,3.831686,3.422809,2.711576,3.980040,zero 
8.407017,6.932521,8.819710,9.077161,7.214100,8.476312,7.382067,7.419507,8.444766,7.189900,2.555868,6.684522,2.248284,2.257397,2.640337,2.655020,3.322313,3.004507,3.723428,3.355486,zero 
8.234841,7.647995,9.291023,9.340255,7.812048,8.969596,8.329894,7.917118,9.079395,7.842378,2.741045,7.095862,2.359171,2.716915,3.142885,2.947481,3.472772,3.521635,3.588744,3.678831,zero 
8.439570,8.149812,9.895691,9.960755,9.005405,9.202141,9.001637,9.558990,9.593778,9.109333,3.217808,7.351673,2.687073,3.210326,3.022606,3.263679,3.818306,3.499367,3.719329,4.069240,zero 
